timestamp,time_rel,x,y,theta,vx,vy,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,2.873498864889334,0.0,0.0,-9.44715753,-0.16930098,-2.76924528,-0.004538,0.001869,0.002634
0.059954000054858625,0.059954000054858625,0.0,0.0,2.774095639775375,0.0,0.0,-9.43697475,-0.16525926,-2.75202873,-0.001473,0.003288,0.002229
0.079939000075683,0.079939000075683,0.0,0.0,2.6936239686965964,0.0,0.0,-9.38578617,-0.12169305,-2.85351318,0.007921,-0.006021,0.0056
0.09992399998009205,0.09992399998009205,0.0,0.0,2.6269398856519626,0.0,0.0,-9.43458111,-0.11975067,-2.7849609,0.000197,0.005352,0.00347
0.11990799999330193,0.11990799999330193,0.0,0.0,2.5715105451127034,0.0,0.0,-9.45089514,-0.14265702,-2.79228897,0.004341,-0.005573,0.00401
0.1398930000141263,0.1398930000141263,0.0,0.0,2.5247892904669325,0.0,0.0,-9.38832696,-0.12020193,-2.83181346,0.005331,0.001739,0.005246
0.17986300005577505,0.17986300005577505,0.0,0.0,2.5249603066148776,0.0,0.0,-9.44924706,-0.11480643,-2.7937899,0.007948,-0.00132,0.004951
0.19984700006898493,0.19984700006898493,0.0,0.0,2.52507446217715,0.0,0.0,-9.39820563,-0.15492933,-2.8171377,-0.000941,0.001639,0.005543
0.2198320000898093,0.2198320000898093,0.0,0.0,2.5251561397493623,0.0,0.0,-9.42410403,-0.13082616,-2.80217745,0.005563,-0.002731,0.004083
0.23981699999421835,0.23981699999421835,0.0,0.0,2.5252287253532177,0.0,0.0,-9.4425174,-0.12469491,-2.8003724100000005,0.004266,0.002085,0.003645
0.25980100000742823,0.25980100000742823,0.0,0.0,2.5253079811770487,0.0,0.0,-9.40074642,-0.15387966,-2.82387717,0.000652,0.001477,0.003966
0.2797860000282526,0.2797860000282526,0.0,0.0,2.5254035556455285,0.0,0.0,-9.41527503,-0.13053186,-2.82686922,0.007166,-0.004393,0.004788
0.299771000049077,0.299771000049077,0.0,0.0,2.5254821495553816,0.0,0.0,-9.45718335,-0.13247424,-2.78914977,-0.001578,0.005257,0.003929
0.31975600006990135,0.31975600006990135,0.0,0.0,2.5255336774616666,0.0,0.0,-9.42425118,-0.14490351,-2.8129488300000003,0.005548,-0.005091,0.002521
0.3397400000831112,0.3397400000831112,0.0,0.0,2.525634289599431,0.0,0.0,-9.418414230000002,-0.13262139,-2.8089071100000003,0.003657,0.002843,0.005096
0.3397400000831112,0.3397400000831112,0.0,0.0,2.5256522561797308,0.0,0.0,-9.418414230000002,-0.13262139,-2.8089071100000003,0.003657,0.002843,0.005096
0.37971000000834465,0.37971000000834465,0.0,0.0,2.525811832589212,0.0,0.0,-9.40703463,-0.12783411,-2.8130959800000004,0.007536,-0.001822,0.00381
0.399695000029169,0.399695000029169,0.0,0.0,2.525911753767419,0.0,0.0,-9.42680178,-0.14309847,-2.81235042,3.8e-05,0.003306,0.005077
0.4196790000423789,0.4196790000423789,0.0,0.0,2.5259814436648593,0.0,0.0,-9.43922124,-0.14519781,-2.79124911,0.004955,-0.002672,0.003417
0.4396640000632033,0.4396640000632033,0.0,0.0,2.526096397406617,0.0,0.0,-9.41751171,-0.11810259,-2.81789307,0.00347,0.001459,0.005916
0.45964900008402765,0.45964900008402765,0.0,0.0,2.526209685388756,0.0,0.0,-9.41602059,-0.14669874,-2.81354724,0.001614,0.001142,0.005808
0.4796339999884367,0.4796339999884367,0.0,0.0,2.5263073542512835,0.0,0.0,-9.44132058,-0.13785993,-2.7970860600000003,0.007923,-0.003773,0.004924
0.4996180000016466,0.4996180000016466,0.0,0.0,2.526377975710532,0.0,0.0,-9.41571648,-0.12888378,-2.8053166500000004,-0.001916,0.004473,0.003408
