timestamp,time_rel,x,y,theta,vx,vy,bias_accel_x,bias_accel_y,bias_angular_velocity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
842475.656863,0.27981500001624227,-0.0618896902745118,0.10668856131414099,1.0354571953570133,0.31059885045799424,0.3016305578229347,0.004751318788267189,-0.01305923539542348,0.0033959493153741336,-9.4453623,-0.24249339,-2.69350227,0.003483,0.00108,0.004239
842475.696836,0.31978799996431917,-0.06638205575518173,0.12363639392964422,1.053761652638773,0.41640654178418124,0.2657069129345252,0.005316744323560325,-0.015342457423561995,0.003418443477260467,-9.46376586,-0.2456424,-2.68870518,0.000811,0.001313,0.004092
842475.716823,0.33977500000037253,-0.06899558922694307,0.13043762879299275,1.0801960890615945,0.41728970822175904,0.2980655309134744,0.005886099949099863,-0.017149077502538884,0.0034571219803346395,-9.45583938,-0.22273605,-2.70742266,0.005401,-0.000739,0.0045
842475.73681,0.3597620000364259,-0.06974954196302317,0.1362282110941163,1.107549982515648,0.43179082647499695,0.3222946506630281,0.006480275534332327,-0.018852819199038317,0.0034629696854071605,-9.43592508,-0.21046374,-2.71984212,0.00401,-0.002713,0.004015
842475.756797,0.3797489999560639,-0.06959612683574744,0.1414894618660932,1.1342945329881955,0.4484467160126025,0.34397652820345187,0.007098571214871173,-0.020562489496387622,0.0034632655113387137,-9.47349738,-0.23755896,-2.68212267,0.001881,0.002135,0.00393
842475.776783,0.3997349999845028,-0.06895139408441404,0.14649954994518466,1.1601483647767958,0.4623568907226879,0.3653426917726396,0.007736611495746011,-0.02230962117629066,0.0035233099461700217,-9.4598811,-0.24354306,-2.7129555000000005,0.003329,-0.002369,0.00511
842475.776783,0.3997349999845028,-0.07210208867494979,0.1432343470420663,1.1877835259172294,0.37990303422621896,0.4262849089504315,0.008362412395707583,-0.02334527018337782,0.003575171060653546,-9.4598811,-0.24354306,-2.7129555000000005,0.003329,-0.002369,0.00511
842475.776783,0.3997349999845028,-0.07339286879357723,0.1393302051772657,1.2152141969352508,0.3265809514290639,0.4706540195239154,0.008980407816345747,-0.02406158709745103,0.003621956360337439,-9.4598811,-0.24354306,-2.7129555000000005,0.003329,-0.002369,0.00511
842475.836744,0.45969599997624755,-0.06982316392485796,0.16555276186468854,1.2339682462964507,0.5753134216138682,0.40008961197861725,0.00966911820435467,-0.027025788314236947,0.003561915118539999,-9.446255010000002,-0.22737618,-2.71520199,0.00365,-0.001135,0.002622
842475.85673,0.4796820000046864,-0.07092140236456371,0.17113952028779322,1.255594311692037,0.5289524192972025,0.43918670503582014,0.010345103958342712,-0.029403022679612367,0.0035741597641815604,-9.44685342,-0.22393287,-2.7243351,0.002427,0.001811,0.004292
842475.876717,0.4996690000407398,-0.07152089868015309,0.1769787215403567,1.2772021706181285,0.5066741117709062,0.47104113557518534,0.011022055773542426,-0.03154073327151048,0.003605110176840025,-9.46332441,-0.23980545,-2.68900929,0.003265,-9.3e-05,0.004801
842475.896704,0.5196559999603778,-0.07191493497453764,0.18300559862244856,1.2981554618286903,0.4941426051559558,0.49829220442965555,0.01170145717180838,-0.033570748874665095,0.003643031912496436,-9.45254322,-0.21330864,-2.7184981500000003,0.00344,-0.001643,0.005048
842475.916691,0.5396429999964312,-0.07226874183877695,0.18919938076750292,1.3183018014069967,0.48591192582147247,0.5233475649516112,0.012382729827522513,-0.03555022643835834,0.0036422169492116353,-9.4453623,-0.2282787,-2.7039793500000004,0.002671,0.001411,0.004121
842475.936677,0.55962900002487,-0.0726859732410259,0.19557350919955685,1.3376926257751585,0.4796051143309936,0.5467462259152063,0.013065825050678721,-0.037506568635247865,0.003637796643258004,-9.45897858,-0.2282787,-2.69214849,0.004332,-0.00081,0.004028
842475.956664,0.5796160000609234,-0.07321764907194574,0.20213259392995567,1.3563848184250737,0.4736162218901903,0.5690981223051538,0.013749843178456239,-0.03945118633718169,0.003655382515654737,-9.44460693,-0.23036823,-2.71445643,0.000329,5.3e-05,0.004633
842475.976651,0.5996029999805614,-0.0739108323676589,0.20888042009279081,1.374386766072619,0.4677466588519216,0.5904865925654547,0.014433469843036681,-0.04139019802574463,0.0035894350748422476,-9.45074799,-0.22722903,-2.70502902,0.003642,-6.2e-05,0.002287
842475.996638,0.6195900000166148,-0.0747737103273636,0.2158272359611144,1.391792417201124,0.46114680869488534,0.6100547714104353,0.015114735148837165,-0.04332492757631039,0.0035884206854523574,-9.42680178,-0.16390548,-2.721195900000001,-0.001232,-0.008781,0.004075
842476.016625,0.6395770000526682,-0.07585783063001483,0.2229238381768204,1.408638637247769,0.45545401593201174,0.6297751009149424,0.015795080896371053,-0.04526019978958531,0.00365920254373476,-9.489811410000002,-0.22034241,-2.66970321,-0.003017,-0.001077,0.006243
842476.036611,0.6595629999646917,-0.07713215892710998,0.23018449795595555,1.424938816922392,0.44871072740252,0.6486521513976526,0.0164733524243268,-0.04719362717973879,0.0036926748219875704,-9.45269037,-0.20327301,-2.72223576,0.008812,0.007552,0.005218
842476.056598,0.6795500000007451,-0.07859209111768914,0.23758421206158076,1.4407762075925215,0.44078026768460693,0.6675629255814592,0.01715016126265212,-0.04912121226260836,0.0038057693977321533,-9.38039067,-0.23516532,-2.75996502,0.00598,-0.002698,0.007815
842476.076585,0.6995370000367984,-0.080305814887246,0.24513131131477442,1.4561122180882267,0.4347965070755226,0.6847260323780611,0.017824352687264074,-0.051052340690619466,0.003880046008439044,-9.52214517,-0.19444401,-2.64993606,3.7e-05,0.000463,0.006754
842476.096572,0.7195239999564365,-0.08219996679736827,0.25277650275979374,1.4709770603620314,0.42728541576876145,0.7025878845786641,0.018496982284776902,-0.052981020081463014,0.003864614315724639,-9.446255010000002,-0.25686504,-2.68482042,0.000201,0.000108,0.003893
842476.116558,0.7395099999848753,-0.08428807459884342,0.2605503811565442,1.4854128305593823,0.4193328158252243,0.7186316115431799,0.019166094675440636,-0.05490672836682135,0.003829134812091426,-9.43323714,-0.19414971,-2.7276312600000003,0.004247,0.004733,0.003182
842476.136545,0.7594970000209287,-0.08656193490719864,0.26835911673927715,1.4995054381668895,0.4109713412992418,0.7372880280904401,0.01983629798929641,-0.05682690960742542,0.003933845614386246,-9.39131901,-0.38036313,-2.67164559,0.000111,0.005316,0.008021
842476.156532,0.779484000056982,-0.08905423166662525,0.27631255014786194,1.5132504538033693,0.40414033804725524,0.7512983154521823,0.020502145365905902,-0.05875005795862897,0.004185350134024203,-9.51302187,-0.18427104,-2.7268758900000005,0.016504,0.007824,0.013446
842476.176519,0.7994709999766201,-0.09170637727468749,0.2843173070837759,1.5265451388928888,0.395429774124003,0.7660566203025504,0.021164628428535212,-0.060669090691187706,0.004130293134827021,-9.40898682,-0.23830452,-2.79993096,0.012235,-0.006001,0.002712
842476.216492,0.8394440000411123,-0.09375794393711533,0.3069722927518286,1.538206293191796,0.47342703472936387,0.7847876265628484,0.021856691748363643,-0.0635682883493496,0.004334018529495208,-9.39131901,-0.44382402,-2.75652171,0.036158,0.000404,0.012073
842476.236479,0.8594309999607503,-0.09899217302473107,0.31469646749768165,1.5504480121403539,0.4200997058536664,0.8037675754431218,0.0225414709902597,-0.06591597695345046,0.004063512693392241,-9.37979226,-0.5029587000000001,-2.68257393,0.017685,-0.026955,-0.005344
842476.256466,0.8794179999968037,-0.10370340695473992,0.32250067371724606,1.5627603257244642,0.39109794065886866,0.8206937762277988,0.02322515902240363,-0.06803171316501584,0.003946310845686269,-9.44311581,-0.4975632,-2.6984367,-0.013769,-0.007557,0.000104
842476.276453,0.8994050000328571,-0.10815010650916956,0.3303479124915178,1.5748142916644348,0.3740570683490452,0.8341328594110091,0.02390680044145162,-0.07004597432950914,0.0036572345315418384,-9.545797080000002,-0.38065743,-2.55473982,-0.04606,0.000359,-0.006804
842476.296439,0.9193910000612959,-0.11243065341920071,0.3382008925757352,1.5865837066658521,0.3614531390593865,0.845431719456869,0.0245857332239138,-0.07201119079180543,0.0031991920156668285,-9.5321808,-0.30641535,-2.63422044,-0.051814,0.011995,-0.014012
842476.296439,0.9193910000612959,-0.11858838775737134,0.33083396084251404,1.599604579916913,0.2529073704119097,0.8514224225384612,0.025235610620720203,-0.0731496223225097,0.0027610677881509437,-9.5321808,-0.30641535,-2.63422044,-0.051814,0.011995,-0.014012
842476.336413,0.9593650000169873,-0.12220026116273737,0.3550280831133175,1.6100273191718948,0.38283046840362206,0.8683082913990631,0.02591620449859481,-0.07553073973558304,0.0026590609903077668,-9.43443396,-0.29788065,-2.73107457,-0.041085,0.01249,-0.000952
842476.336413,0.9593650000169873,-0.1289925427659688,0.3471560783092105,1.6222308832019436,0.25806460392486036,0.8700077337380091,0.026560787290379886,-0.07682785621110436,0.0025583002707326393,-9.43443396,-0.29788065,-2.73107457,-0.041085,0.01249,-0.000952
842476.3564,0.9793520000530407,-0.13211741842944016,0.3553632018808589,1.633401073422153,0.28277646990033817,0.8803141779995384,0.027203482842460224,-0.07839314706703679,0.002155645533283865,-9.40135464,-0.23545962,-2.65607712,-0.066926,0.001898,-0.014073
842476.3564,0.9793520000530407,-0.13663467901854282,0.3477682124363021,1.6455036541374213,0.19156828167807624,0.8809563560474193,0.027820145681407775,-0.07935870722071212,0.001769680957137507,-9.40135464,-0.23545962,-2.65607712,-0.066926,0.001898,-0.014073
842476.41636,1.039312000037171,-0.14459997076628997,0.38872350769142017,1.653710178646043,0.4178382039683754,0.9075895430410723,0.028478766071050612,-0.08263503668140831,0.0019008179595136924,-9.4516407,-0.21450546,-3.1763995200000004,0.006428,-0.033686,0.007814
842476.436347,1.059298999956809,-0.15146344895804967,0.39593736025484333,1.6633692172240337,0.35443051650364493,0.9068560589486554,0.029106631827379176,-0.0851406871755953,0.0023939638648706593,-9.72782163,-0.07139718,-2.68736121,0.005485,-0.012096,0.024178
842476.456334,1.0792859999928623,-0.15758030940839501,0.40328736133354065,1.6730368754162326,0.3205653703674882,0.9133334251307587,0.029720632628471282,-0.08733870494123466,0.002279784616141186,-9.67842828,-0.27273762,-2.63332773,-0.008677,-0.002293,-0.002225
842476.47632,1.0992720000213012,-0.16308505745983498,0.410723739645568,1.6827115513893354,0.2950393079462298,0.9196568281033431,0.03032415778791565,-0.08937547518238081,0.0022659165018315314,-9.28159416,-0.25626663,-2.9773055700000004,0.014957,-0.015992,0.002166
842476.496307,1.1192590000573546,-0.16831857438399936,0.41824188093087256,1.6922681519421428,0.2778656006030621,0.9223278674228403,0.030914215786696675,-0.09133142292637984,0.002292502154198282,-9.26812503,-0.03398184,-2.80142208,0.011268,-0.051714,0.00401
842476.496307,1.1192590000573546,-0.1739493374751307,0.4094284316889495,1.702788021180191,0.17088975971478262,0.915358717096861,0.03147773395960297,-0.09245866125874361,0.002315767151482411,-9.26812503,-0.03398184,-2.80142208,0.011268,-0.051714,0.00401
842476.536281,1.159233000013046,-0.1800260337256743,0.4344815440740258,1.7103634275971986,0.2996284382773028,0.9255835224554558,0.03203641020579804,-0.09481256099357431,0.0017638117981761438,-9.327406860000002,0.2630061,-2.5038455400000004,-0.088876,-0.155124,-0.023272
842476.556268,1.1792200000490993,-0.1856337070228925,0.4417084931390132,1.7187266821976301,0.26958028047320987,0.9259340484276426,0.032580256546107814,-0.09691335191272825,0.0009315537139228028,-9.33803109,0.07499745,-2.62539144,-0.146406,-0.239241,-0.037464
842476.576254,1.1992059999611229,-0.19095273216781045,0.4489698857099934,1.726322860066971,0.24824349355867706,0.9305691948926779,0.03311879471858531,-0.09888203206989736,0.0009209976587220204,-9.13206033,-0.09071307,-2.6661029400000005,-0.201708,-0.328383,-0.066197
842476.576254,1.1992059999611229,-0.19626936253936753,0.4398605819438349,1.736240296334028,0.1416774591645362,0.9212664863322587,0.033639695326758486,-0.10000977898140408,0.0009082026845856271,-9.13206033,-0.09071307,-2.6661029400000005,-0.201708,-0.328383,-0.066197
842476.616228,1.2391800000332296,-0.20304642482161406,0.464279892089183,1.742022143561904,0.2686737563269129,0.9588088130658848,0.0341872982254943,-0.10235957478482358,0.0008989033407476415,-9.38608047,-0.36090009,-2.90785077,-0.275377,-0.391758,-0.05267
