timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_accuracy,gps_speed,gps_course,pressure,altitude,roll,pitch,yaw
275006.153977,-8.108337780000001,-2.55009969,4.953794940000001,-0.041296,-0.046259,0.004728,-78.067123,87.101959,-115.173981,60.187944,24.830465,29.323965,13.197329,0.142754,-1.0,102.064064,-0.871964,-2.12322,0.267642,1.817556
275006.213932,-8.34858468,-2.5210620900000005,5.02429941,0.038308,0.092923,-0.025244,-78.419586,86.803772,-115.087311,60.187944,24.830465,29.323965,13.197329,0.142754,-1.0,102.064064,-0.871964,-2.122403,0.268801,1.817006
275006.253903,-8.1499518,-2.55204207,4.95828792,0.051079,0.118491,-0.026817,-78.304886,86.929031,-115.361237,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.118842,0.268895,1.819058
275006.273888,-8.11896201,-2.58976152,4.900212720000001,0.052876,0.132058,-0.028677,-78.415207,86.736145,-115.303879,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.116709,0.268897,1.820262
275006.293874,-8.036636490000001,-2.64230388,4.90859046,0.048716,0.121801,-0.021286,-78.288254,86.891388,-115.770477,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.114415,0.268926,1.821471
275006.313859,-7.94921958,-2.66236533,4.9370296499999995,0.036864,0.096781,-0.008339,-78.603195,86.786285,-115.44841,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.112231,0.268886,1.822523
275006.333844,-7.93769283,-2.65742109,4.870272600000001,0.024607,0.068398,-0.000556,-78.437439,86.860062,-115.516342,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.110489,0.268763,1.823253
275006.35383,-7.900718940000001,-2.6849675700000004,4.86113949,0.014091,0.02427,-0.005738,-78.594055,86.906754,-115.359375,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.109295,0.268663,1.823683
275006.373814,-7.99607214,-2.72627748,4.88853882,0.000306,0.00132,0.003612,-78.576355,86.932953,-115.256287,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.10882,0.268708,1.823984
275006.3938,-8.09666388,-2.8118991600000003,4.941669780000001,-0.025183,0.001444,0.024431,-78.576355,86.932953,-115.256287,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.108728,0.268767,1.823913
275006.413785,-8.09980308,-2.80277586,4.91832198,-0.04712,0.02407,0.04414,-78.570023,86.938614,-115.449677,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.108394,0.268704,1.823203
275006.433771,-8.05834602,-2.65308507,4.838242950000001,-0.044507,0.043164,0.042322,-78.591339,86.68956,-115.711899,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.10755,0.268548,1.821936
275006.453756,-7.96732884,-2.50025508,4.75949808,-0.014117,0.046041,0.049045,-79.033066,86.700653,-115.202072,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.106352,0.268322,1.820685
275006.473741,-7.973764200000001,-2.3659758,4.7264187600000005,0.025348,0.037304,0.054639,-78.81517,86.969574,-115.668121,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.105237,0.267728,1.819914
275006.493726,-7.8920370900000005,-2.27541969,4.750816230000001,0.060497,0.026591,0.053841,-78.948044,86.969238,-115.744949,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.104412,0.266645,1.819786
275006.513712,-7.813606140000001,-2.2489228800000003,4.71624579,0.088617,0.001687,0.045007,-78.794357,87.323074,-115.792633,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.104,0.265239,1.820305
275006.533697,-7.68681189,-2.21883561,4.724623530000001,0.088617,0.001687,0.045007,-79.060257,86.947815,-115.349884,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.104251,0.263664,1.821382
275006.553682,-7.6495437,-2.2993659,4.72732128,0.088043,-0.062369,0.072564,-78.865936,86.973846,-115.667374,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.105225,0.261882,1.822601
275006.573667,-7.62498927,-2.40145857,4.693339440000001,0.053998,-0.081468,0.120766,-78.540161,87.242645,-115.264648,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.106665,0.259809,1.823344
275006.593653,-7.60688001,-2.56192074,4.7364543900000005,0.001164,-0.078391,0.183212,-78.5728,87.145432,-115.366623,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.108154,0.257292,1.822979
275006.613638,-7.568709300000001,-2.70292968,4.94975322,-0.051499,-0.064733,0.255086,-78.627045,87.315475,-114.898041,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.109224,0.254238,1.82106
275006.633623,-7.694296920000001,-2.6011411200000003,5.08058919,-0.083994,-0.050584,0.329425,-79.037888,87.222672,-114.970612,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.109698,0.250499,1.817429
275006.653608,-7.75582524,-2.36314071,5.1162093,-0.100609,-0.04971,0.374819,-78.803772,87.633926,-115.116272,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.10949,0.245833,1.812477
275006.673593,-7.819590240000001,-2.14323975,4.96517454,-0.114923,-0.058217,0.36759,-79.125183,87.60788,-115.505615,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.109068,0.240566,1.806781
275006.713564,-7.91119602,-2.06959608,4.860541080000001,-0.157159,-0.042345,0.317857,-79.521393,87.787918,-115.596786,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.108243,0.231266,1.795001
275006.713564,-7.91119602,-2.06959608,4.860541080000001,-0.157159,-0.042345,0.317857,-79.521393,87.787918,-115.596786,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.064064,-0.871964,-2.108243,0.231266,1.795001
275006.753534,-7.958048580000001,-1.97962857,4.78749582,-0.189845,-0.031299,0.294293,-79.248093,88.01506,-115.996231,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.106824,0.224166,1.782526
275006.753534,-7.958048580000001,-1.97962857,4.78749582,-0.189845,-0.031299,0.294293,-79.248093,88.01506,-115.996231,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.106824,0.224166,1.782526
275006.793505,-7.71794883,-1.7554014,4.7047190400000005,-0.177691,-0.148685,0.252023,-79.311493,88.044861,-115.871155,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.106314,0.218501,1.770058
275006.793505,-7.71794883,-1.7554014,4.7047190400000005,-0.177691,-0.148685,0.252023,-79.311493,88.044861,-115.871155,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.106314,0.218501,1.770058
275006.833475,-7.63053192,-2.00537982,4.7572614,-0.153119,-0.328925,0.205353,-79.129028,88.18222,-116.042297,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.111579,0.214117,1.759017
275006.833475,-7.63053192,-2.00537982,4.7572614,-0.153119,-0.328925,0.205353,-79.129028,88.18222,-116.042297,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.111579,0.214117,1.759017
275006.873446,-7.71181758,-1.84850811,4.87087101,-0.097359,-0.530706,0.172007,-79.095566,87.990936,-115.430557,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.124876,0.210503,1.749851
275006.893431,-7.7395014,-1.8544922099999999,4.913681850000001,-0.062144,-0.625476,0.139791,-79.088379,87.864563,-115.175079,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.134769,0.208758,1.746336
275006.913416,-7.75537398,-1.80330363,5.0269971600000005,-0.022102,-0.699726,0.122406,-78.702225,87.945038,-114.456085,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.146706,0.207167,1.743738
275006.933402,-7.886200140000001,-1.7444730600000002,5.05259145,0.027667,-0.741533,0.103702,-77.870087,88.230301,-114.519714,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.160289,0.205473,1.742007
275006.953387,-7.7682447,-1.6973163900000001,5.0647166100000005,0.078812,-0.766303,0.087928,-77.879852,88.242172,-114.246231,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.174937,0.203558,1.74128
275006.953387,-7.7682447,-1.6973163900000001,5.0647166100000005,0.078812,-0.766303,0.087928,-77.879852,88.242172,-114.246231,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.174937,0.203558,1.74128
275006.993357,-7.406893350000001,-1.54553607,5.00080446,0.18124,-0.832388,0.069866,-76.801987,88.203964,-113.074738,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.206669,0.198719,1.742854
275006.993357,-7.406893350000001,-1.54553607,5.00080446,0.18124,-0.832388,0.069866,-76.801987,88.203964,-113.074738,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.206669,0.198719,1.742854
275007.013342,-7.160211090000001,-1.54807686,5.18716503,0.237867,-0.860683,0.084132,-76.08284,88.675583,-112.579437,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.223709,0.195512,1.744935
275007.033328,-7.07593338,-1.5989711400000002,5.38026507,0.284493,-0.846648,0.114587,-75.679718,88.702347,-112.153137,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.241395,0.191368,1.747677
275007.073298,-6.90394446,-1.68774183,5.69326293,0.302915,-0.851451,0.236605,-74.973343,88.925735,-111.050262,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.276201,0.179755,1.753092
275007.093283,-6.84526104,-1.6227800100000003,5.92513209,0.296644,-0.868773,0.313538,-74.973343,88.925735,-111.050262,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.293408,0.172306,1.754567
275007.113269,-6.806050470000001,-1.4060280600000001,6.358773330000001,0.288535,-0.848367,0.381059,-74.098984,89.557816,-110.628372,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.31074,0.163811,1.754782
275007.133254,-7.30166148,-1.0931773500000002,6.477032879999999,0.304447,-0.760532,0.389559,-73.447556,89.959091,-110.272995,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.327452,0.154476,1.753853
275007.153239,-7.38325125,-0.86804766,6.73853805,0.336483,-0.65807,0.372777,-73.09552,90.123917,-109.809113,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.342453,0.14476,1.752878
275007.173224,-7.1263764,-1.22265954,7.00438905,0.32893,-0.543281,0.370214,-73.188019,90.109879,-109.124527,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.355426,0.134873,1.752377
275007.19321,-6.52343418,-1.6338555000000001,7.09644609,0.287319,-0.469224,0.374586,-72.836807,90.632004,-108.880539,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.366246,0.125133,1.751696
275007.213195,-6.296058,-1.6543584000000002,7.1021358900000005,0.230614,-0.452122,0.372035,-72.108765,91.037735,-108.678513,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.375551,0.115947,1.75034
275007.23318,-6.265372320000001,-1.68819309,7.32083022,0.147709,-0.440361,0.404747,-71.393311,91.527176,-108.715027,60.187929,24.830428,29.799816,15.255422,1.803233,48.813015,102.063011,-0.787411,-2.384333,0.107564,1.748109
275007.253165,-6.2424659700000005,-1.75390047,7.41138633,0.049214,-0.402223,0.450105,-71.633316,91.198105,-107.921768,60.187931,24.830425,29.691172,11.096733,0.297068,-1.0,102.063011,-0.787411,-2.392738,0.099972,1.744223
275007.273151,-6.16851819,-1.46290644,7.13027097,-0.010464,-0.377366,0.45428,-71.175446,91.60112,-108.237488,60.187931,24.830425,29.691172,11.096733,0.297068,-1.0,102.063011,-0.787411,-2.400249,0.093229,1.738344
275007.293136,-5.995636560000001,-1.3232512800000003,7.07099895,-0.043879,-0.415238,0.428019,-71.020874,91.830917,-107.951752,60.187931,24.830425,29.691172,11.096733,0.297068,-1.0,102.063011,-0.787411,-2.407247,0.087379,1.731531
275007.313121,-5.8444448399999995,-1.43551692,7.146585000000001,-0.096325,-0.483027,0.436334,-70.742172,91.849762,-108.008377,60.187931,24.830425,29.691172,11.096733,0.297068,-1.0,102.063011,-0.787411,-2.41498,0.082422,1.724534
