timestamp,x,y,theta,vx,vy,bias_accel_x,bias_accel_y,bias_angular_velocity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,cov_trace
1758011894.8487332,0.0,0.0,0.0,0.0,0.0,-2.2998813232277233,0.42456908798019805,0.017660724752475244,0.07693983,0.31554846000000003,9.78215922,0.000759,-0.003034,0.004055,3.13
1758011894.8698113,-4.225504765728342e-06,-1.2075823087490287e-05,-9.7693352199002e-06,1.9153192219204364e-05,5.473678853133192e-05,-2.2998810698613203,0.4245698120612315,-0.01184265340870624,0.06900354,0.3356001,9.76164651,0.005375,-0.000455,0.004343,0.7970765541564436
1758011894.8980865,-4.924409403485265e-05,-0.00014455360131269843,-2.3126824113539612e-05,0.003945347588842831,0.0115849968693498,-2.2996025873809876,0.4253869718704827,-0.013018097294831858,0.08038314,0.3179421,9.80461431,0.003421,0.000754,0.004432,0.41021322858941245
1758011894.9188068,-6.235031823165817e-05,-0.00018166289296223462,-2.2619273213564384e-05,0.005184579200892553,0.015139169772509998,-2.299256717596272,0.42639699330724745,-0.01298871189264423,0.07784234999999999,0.31584276000000006,9.7954812,0.002668,0.000146,0.00476,0.34563187230592074
1758011894.9393294,-6.927745557259857e-05,-0.0002066298743365542,-2.1443610155991166e-05,0.005700646913347579,0.016910392562002143,-2.298834295213064,0.42765014891081193,-0.01292648470129167,0.08308089000000002,0.33724818,9.76254903,0.001737,0.001775,0.004979,0.30406943882789095
1758011894.9615326,-8.88743187512017e-05,-0.0002598136061999456,-2.175199698895014e-05,0.0065381727705504395,0.019184054006778993,-2.2982555463923107,0.42934841386043116,-0.012933229949947675,0.0751446,0.32931189000000005,9.79758054,0.007217,0.000904,0.004695,0.2749398328762399
1758011894.98239,-0.00010544074248476067,-0.0003041967224597801,-2.2028833341014575e-05,0.0063099132627767885,0.01829289170737157,-2.297757937847912,0.43079108473456734,-0.01288408629365483,0.07110288000000001,0.32242527000000004,9.80251497,0.00318,-0.000612,0.005057,0.2528732454829898
1758011895.0030425,-0.00012693597749980444,-0.0003706390360566248,-2.2563063877711897e-05,0.0069204607150627675,0.020219961646035137,-2.2971133089708653,0.43267467917618674,-0.012892186521997827,0.07963758,0.32258223,9.77946147,0.003112,0.001366,0.004716,0.23607340545690106
1758011895.0232444,-0.00014800301474047025,-0.0004281985313861565,-2.2730355684341674e-05,0.006498841913215184,0.018802006189872655,-2.2965840735191216,0.43420609044157654,-0.013010459016996889,0.06960195,0.33050871,9.78245352,0.004404,-0.001949,0.003787,0.2221471552310399
1758011895.043494,-0.00016318667367637343,-0.000477527831925504,-1.9527772346261685e-05,0.006491779898004784,0.01902903972393767,-2.2960499045657734,0.4357716371184249,-0.01281620000877356,0.08322804,0.32122845000000005,9.799974180000001,0.002842,0.000166,0.006407,0.21096975080111202
1758011895.0643206,-0.0001785511631480576,-0.0005190513108835652,-2.0772945484193173e-05,0.0063767348276177,0.018520825043761315,-2.2955428917850336,0.43724480883325495,-0.01303348997485981,0.06960195,0.33889626,9.77018121,0.004011,0.002439,0.002723,0.20153687140469967
1758011895.0845764,-0.0002040287582979117,-0.0005991777025851502,-2.1378808614080924e-05,0.0069488150546958985,0.020398603823674106,-2.294868204875985,0.43922555211821557,-0.01304198069207505,0.07679268,0.34623414,9.75416148,0.003853,-1.7e-05,0.00454,0.19373856591919986
1758011895.104653,-0.00023062347352955422,-0.0006777378164257594,-2.1005350173020076e-05,0.006097523670145336,0.017923395421593075,-2.294406642955743,0.4405824085262077,-0.013045414359389053,0.07844076,0.33081282000000006,9.80191656,0.004599,0.002747,0.004581,0.18625972147345546
1758011895.1252766,-0.0002504275083793059,-0.0007308798417589695,-2.2592750061001254e-05,0.006501246562340498,0.018894045100075637,-2.2938655845345304,0.44215503112984905,-0.013073316713458967,0.07139718,0.33095997000000005,9.81014715,0.001293,-0.000228,0.004294,0.18037059261357813
1758011895.1455436,-0.00027382066059540046,-0.0007895270872702113,-2.328115824834498e-05,0.006662863753309822,0.01899024537378087,-2.2933013580883332,0.44376300993956774,-0.013034604312618533,0.06271533,0.33380487000000003,9.76988691,0.003192,-0.001497,0.005052,0.17494819106504497
1758011895.1663315,-0.000301389562068928,-0.0008784843495014055,-3.577043394153989e-05,0.0069036583371519765,0.020058314552023587,-2.2926582272168363,0.4456323652348189,-0.013175267928224283,0.07978473,0.329616,9.80071974,0.004002,-0.000459,0.002891,0.17014113859811425
1758011895.186935,-0.0003274662922971049,-0.0009565722917031927,-3.599207691662443e-05,0.006075432290952829,0.017765336739981666,-2.2922054772230656,0.4469563462699373,-0.013168574631934028,0.07858791000000001,0.33514884,9.78529842,0.002867,-0.003359,0.004572,0.16530979497068884
1758011895.207479,-0.0003575350182984233,-0.0010289521749341634,-3.655719791595402e-05,0.006874308432083875,0.01952869294797661,-2.2915908379275964,0.44870226071610325,-0.013142381778905447,0.06151851,0.33021441000000007,9.7695828,0.005009,0.003161,0.004837,0.1616779107925919
1758011895.2281444,-0.0003823091404701004,-0.0011026880217303828,-3.769046120583042e-05,0.006474779455325354,0.018561185942959406,-2.2910697225615912,0.45019570300405687,-0.0130642455213794,0.07603731000000001,0.32213097,9.77512545,0.002422,-0.0019,0.00558,0.1577852026987392
1758011895.2487109,-0.0004115533018008897,-0.0011848639473504526,-3.3355819761826666e-05,0.006890090145391587,0.01970547225621855,-2.290448070152496,0.4519732062163396,-0.012994078202838419,0.07215255000000001,0.32467176000000003,9.799218810000001,0.002734,0.002506,0.005562,0.15460044112095941
1758011895.2692468,-0.00043770403513527915,-0.0012595966511659803,-3.7561868356128514e-05,0.006137753165605099,0.017569076874838017,-2.2900001620176567,0.4532549134755757,-0.012931308468625391,0.07215255000000001,0.32467176000000003,9.799218810000001,0.002734,0.002506,0.005562,0.15109290009749118
1758011895.2893305,-0.0004634766615534988,-0.0013296502829999149,-5.36499631751397e-05,0.006823021509965668,0.019401991156240552,-2.289405880743196,0.45494580655498257,-0.013074746563531282,0.0691605,0.31943322,9.75910572,0.00076,-7.2e-05,0.002669,0.14859361316539801
1758011895.3094184,-0.000491038372751235,-0.0014025758680392437,-5.721048019369235e-05,0.006719846294394764,0.018918675226295895,-2.288845833163926,0.4565223081092314,-0.013064130053056457,0.06452037000000001,0.32063004,9.78649524,0.004127,0.001452,0.004741,0.14577699417327383
