timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_accuracy,gps_speed,gps_course,pressure,altitude,roll,pitch,yaw
880260.202149,-9.41272443,0.4252635,-3.07535652,0.002747,-0.025133,0.003743,-118.182541,101.019485,-197.879776,60.187674,24.830139,12.674889,11.186872,-1.0,-1.0,100.075363,0.079269,-1.270253,-0.038691,-1.833384
880260.242121,-9.358533990000002,0.30955455000000004,-2.89617687,0.000973,-0.004891,0.002929,-118.113647,100.884369,-198.266541,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270241,-0.038669,-1.83337
880260.262107,-9.41871834,0.36823797,-2.8472249700000005,0.002,-0.004968,0.002434,-118.120819,101.099213,-197.818405,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270252,-0.038661,-1.833356
880260.282092,-9.390122190000001,0.42317397000000007,-2.8548669600000003,0.000555,0.007405,0.006018,-118.090866,100.961319,-197.675339,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270292,-0.038653,-1.833399
880260.282092,-9.390122190000001,0.42317397000000007,-2.8548669600000003,0.000555,0.007405,0.006018,-118.090866,100.961319,-197.675339,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270292,-0.038653,-1.833399
880260.322064,-9.446255010000002,0.36299943,-2.84198643,-0.000543,0.005311,0.004544,-118.157837,101.010269,-197.72525,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270265,-0.038653,-1.833366
880260.362035,-9.370512000000002,0.40445649000000006,-2.8864453500000002,0.001947,-0.002293,0.002443,-118.023239,101.117737,-197.78331,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270236,-0.038673,-1.83336
880260.382021,-9.441320580000001,0.39548034000000004,-2.8620478800000004,0.003913,0.005047,0.00692,-118.023239,101.117737,-197.78331,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.27026,-0.038658,-1.833397
880260.402007,-9.369619290000001,0.32557428000000005,-2.88405171,0.006806,-0.004004,0.004733,-117.883667,101.229385,-197.824219,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270231,-0.038666,-1.833357
880260.402007,-9.369619290000001,0.32557428000000005,-2.88405171,0.006806,-0.004004,0.004733,-117.883667,101.229385,-197.824219,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270231,-0.038666,-1.833357
880260.441978,-9.414823770000002,0.40296537000000004,-2.8827077400000003,0.010974,-0.001809,0.005846,-118.169662,100.912048,-197.925217,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.075363,0.079269,-1.270261,-0.038689,-1.833396
880260.461964,-9.36018207,0.33081282000000006,-2.8957256100000004,-0.000742,0.000136,0.00281,-118.031204,101.027786,-198.045181,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270222,-0.038696,-1.833329
880260.48195,-9.41407821,0.38560167000000006,-2.86518708,0.003103,-0.001009,0.004369,-118.021805,100.864502,-198.044525,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270218,-0.038705,-1.833341
880260.48195,-9.41407821,0.38560167000000006,-2.86518708,0.003103,-0.001009,0.004369,-118.021805,100.864502,-198.044525,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270218,-0.038705,-1.833341
880260.521921,-9.35659161,0.36374499000000005,-2.90516283,-0.002382,0.001043,0.0059,-117.937927,100.983414,-198.120087,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270217,-0.038723,-1.833335
880260.541907,-9.42754734,0.36688419000000005,-2.8515708,0.009316,-0.002671,0.005078,-118.063263,100.935806,-198.084808,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270232,-0.038712,-1.833338
880260.561893,-9.3730626,0.36164565000000004,-2.8880934300000005,-0.001936,0.003472,0.004714,-117.965179,101.143753,-198.139511,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270237,-0.038711,-1.83333
880260.581878,-9.37156167,0.39952206,-2.88929025,0.004335,-0.003071,0.005172,-118.158798,100.850861,-197.957886,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270217,-0.038751,-1.833334
880260.601864,-9.4169133,0.38185425,-2.86803198,0.006505,0.00013,0.005059,-118.177216,100.995819,-197.708878,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270252,-0.038737,-1.83336
880260.62185,-9.38368683,0.34353639,-2.88225648,-0.001328,0.001503,0.004819,-118.040512,100.937393,-198.014069,60.187665,24.830102,12.275963,21.894098,-1.0,-1.0,100.074936,0.113625,-1.270228,-0.038752,-1.83334
