timestamp,x,y,theta,vx,vy,bias_accel_x,bias_accel_y,bias_angular_velocity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,cov_trace
1757944702.2641408,0.0,0.0,0.0,0.0,0.0,-2.810884941980198,0.3463065591683168,0.017817689108910892,0.09265545000000001,0.30880899,9.78485697,0.003812,0.000222,0.002449,3.13
1757944702.2847352,-0.0004898882633160718,-2.0946662305917885e-05,0.602695032332532,-0.3860136344499007,-0.016505186696186086,-2.810884941980198,0.3463065591683168,0.0008484306104349082,0.09744273000000002,0.29024847,9.783650340000001,0.003599,0.000251,0.004612,0.935664373017425
1757944702.30554,-0.005834237420561788,0.0005690636038974076,0.9190120247658342,-0.45081792248289493,0.04819256671194064,-2.810884941980198,0.3463065591683168,0.0004336588140969106,0.10852803000000001,0.30027429,9.79248915,0.004008,-0.000705,0.00639,0.5871122412899351
1757944702.326336,-0.0059269738758737246,0.0006845128497880398,1.113139080809284,-0.24592924308881936,0.03212637078575206,-2.810884941980198,0.3463065591683168,0.0002904759105615592,0.10597743000000001,0.29578131,9.787544910000001,0.00407,0.000203,0.003626,0.4097385033840659
1757944702.3477814,-0.011341814853683886,0.0037277101440251286,1.2521319070788435,-0.26649478651342934,0.09875921312736738,-2.810884941980198,0.3463065591683168,0.00021735120957955067,0.10269108,0.30132396,9.7667379,0.005316,-0.00182,0.005391,0.33451653616694393
1757944702.3678238,-0.011971858502330434,0.005974467030970241,1.3564537195038557,-0.28630651510266625,0.1601272360233463,-2.810884941980198,0.3463065591683168,0.00017338605861089813,0.10269108,0.29623257000000003,9.80521272,0.003055,-0.000367,0.004049,0.28262990203009075
1757944702.3879092,-0.017011880494224738,0.01113733248423968,1.4385245154394415,-0.30655018512862087,0.2199318707962202,-2.810884941980198,0.3463065591683168,0.00014362621828180246,0.08562168,0.29474145,9.780658290000002,0.003418,0.001909,0.005245,0.24867565053987428
1757944702.4132223,-0.023906111731644714,0.020883660930684167,1.5602493140386295,-0.34346546763210783,0.3243825721197134,-2.810884941980198,0.3463065591683168,0.00010608529069085401,0.10463346000000001,0.28994436,9.803564640000001,0.002752,0.000682,0.006062,0.20242509252949842
1757944702.4353251,-0.021704624640709554,0.02810398909378539,1.6390126710085209,-0.25436246128775686,0.3743715573086538,-2.810884941980198,0.3463065591683168,9.333315382998341e-05,0.09700128,0.29938158000000004,9.79517709,0.002724,-0.000306,0.003031,0.17943281862476407
1757944702.4615407,-0.02333203535743652,0.037955790407790055,1.6957602715401077,-0.22384275210193488,0.4239934560647441,-2.810884941980198,0.3463065591683168,8.292759047999492e-05,0.10343664,0.28725642,9.79562835,0.004898,-0.000518,0.003063,0.16498320521701115
1757944702.4818635,-0.02313812876961827,0.0423372633629029,1.7407536725910813,-0.2163593831988316,0.46756118692204796,-2.810884941980198,0.3463065591683168,7.445225075059131e-05,0.10762551000000001,0.29907747,9.79697232,0.003902,-0.00022,0.004882,0.15206289920128058
