timestamp,x,y,theta,vx,vy,bias_accel_x,bias_accel_y,bias_angular_velocity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,cov_trace
1756986642.1449273,0.0,0.0,0.0,0.0,0.0,-0.09221173615384616,-0.16018392976331364,0.004480096646942802,-0.09445068,-0.16151184,-9.81464013,0.003047,-0.00068,0.003477,3.13
1756986642.1801298,0.0,0.0,0.0,0.0,0.0,-0.09221173615384616,-0.16018392976331364,0.004480096646942802,-0.09265545000000001,-0.1591182,-9.813139200000002,0.0033,-0.000744,0.003817,3.1332125430986655
1756986642.201402,-0.014294611215792948,0.0014825961096825453,0.9195714393760275,-0.4511890828383402,0.051192277888594526,-0.09221173615384616,-0.16018392976331364,0.00010892061940000249,-0.08801532000000001,-0.15418377,-9.81538569,0.003881,-0.001263,0.005376,0.5904754545163833
1756986642.2216866,-0.010633858233469809,0.0013272638357433616,1.1139567432743016,-0.24600522467044345,0.03422245836697289,-0.09221173615384616,-0.16018392976331364,7.302575136517459e-05,-0.09325386000000001,-0.16226721000000002,-9.818377739999999,0.003692,-0.001642,0.003847,0.41365757372953577
1756986642.2436779,-0.014715645867804463,0.004978612176358931,1.2526417457749623,-0.2653903147200086,0.09666459937371488,-0.09221173615384616,-0.16018392976331364,5.475812818444054e-05,-0.08906499000000001,-0.16645608,-9.81718092,0.00312,0.001126,0.00415,0.337262740484802
1756986642.2655256,-0.015828852734010055,0.01029232012825074,1.4388439958912995,-0.3057068948299455,0.21781743005860238,-0.09221173615384616,-0.16018392976331364,3.6180875539707625e-05,-0.08996751000000001,-0.16106057999999998,-9.81718092,0.003207,-3e-05,0.002597,0.24793491092450792
1756986642.2865648,-0.01993249761998646,0.015407010718192313,1.5052910265651267,-0.3248877263141184,0.272544115820028,-0.09221173615384616,-0.16018392976331364,3.0791518971919506e-05,-0.09909081000000002,-0.16256151,-9.82152675,0.004021,-0.000758,0.003896,0.22231722722227118
1756986642.307276,-0.024494150274393865,0.0214090125592516,1.5604982783382795,-0.3431082246031959,0.3233072151280924,-0.09221173615384616,-0.16018392976331364,2.6704057445178287e-05,-0.09265545000000001,-0.14804271000000002,-9.81643536,0.003096,-0.001335,0.005852,0.20277973354480947
1756986642.3275547,-0.021692713605524237,0.028047634793078587,1.639109291900402,-0.25414119902735677,0.3733745047679263,-0.09221173615384616,-0.16018392976331364,2.349358572360882e-05,-0.10014048,-0.17169462000000002,-9.82122264,0.003165,0.000163,0.003058,0.17942111483218778
1756986642.3481877,-0.021967981846283787,0.03541299667247716,1.695698719442266,-0.2244176570089446,0.42176937534205533,-0.09221173615384616,-0.16018392976331364,2.0898186702422005e-05,-0.09609875999999999,-0.16466085000000003,-9.820182780000001,0.003419,0.000319,0.003995,0.16407529599528636
1756986642.368331,-0.023618234815702976,0.04341909554730855,1.7407416320664293,-0.21617174145987048,0.466195806644487,-0.09221173615384616,-0.16018392976331364,1.875060441475021e-05,-0.09744273000000002,-0.16106057999999998,-9.813139200000002,0.003006,4.4e-05,0.005327,0.15264808127428361
