timestamp,time_rel,x,y,theta,vx,vy,bias_accel_x,bias_accel_y,bias_angular_velocity,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
880260.62185,0.4197009999770671,-2.138934643339384,-1.5739439251264136,-2.06564081569096,-2.5102306206732417,-4.066702804041415,-0.007794762289979311,-0.01613822288976448,0.0052918047868078105,-9.38368683,0.34353639,-2.88225648,-0.001328,0.001503,0.004819
880260.641836,0.439687000005506,-2.1883213335062583,-1.6267114155285434,-2.0876253957401265,-2.6871845928078217,-4.163855751007954,-0.00822960725827447,-0.0178355308691556,0.005162073761543839,-9.39970656,0.40026762,-2.87327052,0.009193,-0.006003,0.002547
880260.66182,0.45967100001871586,-2.2384673929941528,-1.6796626422945737,-2.107933769401427,-2.8595326357436335,-4.256193714594359,-0.008609855417287567,-0.0196219863846448,0.005256316912310914,-9.40074642,0.40296537,-2.86279344,5e-05,0.005334,0.005553
880260.681806,0.4796569999307394,-2.289362715748783,-1.7327676604458275,-2.1267946599023615,-3.0264147397935304,-4.3444098071171275,-0.008923495524041097,-0.02149276357784386,0.00528953943332183,-9.36842247,0.35625996,-2.883159,0.006173,-0.006295,0.004762
880260.701792,0.49964299995917827,-2.3409455991383705,-1.78599000811386,-2.144404660018359,-3.1899488809976257,-4.428109622031573,-0.009161529208488933,-0.02345109603162162,0.00534578932640779,-9.41422536,0.38574882,-2.8692288,0.000749,0.001626,0.005119
880260.721778,0.5196289999876171,-2.393169500056708,-1.839285564907143,-2.1608938182638093,-3.3489065586636544,-4.507006025042168,-0.009314321267383909,-0.025496819701461657,0.005380957629707227,-9.39731292,0.40715424,-2.8886918400000003,0.001799,0.00203,0.004853
880260.741763,0.5396140000084415,-2.445890773029983,-1.8926119203107614,-2.1762823887888465,-3.502379179809571,-4.5825793131224755,-0.009370765975154577,-0.027627243217039108,0.0052488629112946985,-9.37859544,0.36104724,-2.90156256,0.007603,-0.006387,0.002364
880260.761749,0.5596000000368804,-2.499073239915112,-1.9458692676638578,-2.1907061537076764,-3.6522324593696656,-4.653879009524047,-0.009319682295472313,-0.029843687107291603,0.005341535612639531,-9.41616774,0.38096154,-2.8678848300000004,-0.001515,0.005458,0.005617
880260.781735,0.5795859999489039,-2.552642981502859,-1.9990090927710602,-2.204291542420163,-3.7968484133821003,-4.7210345310603605,-0.009152952317548093,-0.03214638732567273,0.005264680991228057,-9.38009637,0.36898353,-2.90605554,0.006299,-0.004509,0.003115
880260.801721,0.5995719999773428,-2.60644676611336,-2.0519593400424334,-2.2170425150043225,-3.9368427067456953,-4.784070230622967,-0.008860103071179579,-0.03453785724797444,0.005228309504065841,-9.38084193,0.37811664,-2.88615105,0.000702,0.000197,0.003649
880260.821706,0.6195569999981672,-2.6604368025408154,-2.1045795055177963,-2.2290748577060455,-4.072874765959489,-4.843077081139869,-0.008431096975769187,-0.03701944088370705,0.005396703026474893,-9.40987953,0.38020617,-2.8551612600000005,0.003913,0.000588,0.006787
880260.841692,0.639543000026606,-2.7145084172915745,-2.1568474329838403,-2.2404808371172913,-4.20357455359129,-4.898289474482641,-0.007859097244227172,-0.03959346918462629,0.0052814550041045275,-9.379341,0.35880075,-2.89347912,0.004216,-0.002026,0.002534
880260.861678,0.6595289999386296,-2.768689350737841,-2.2085302758289935,-2.251414820123611,-4.330758280020162,-4.948390272953119,-0.007133643511460223,-0.04225764356343063,0.005240912847270955,-9.39521358,0.38844657,-2.8689345,-0.001811,0.002726,0.003581
880260.881663,0.6795139999594539,-2.822811334460539,-2.259532982358971,-2.2618156791854487,-4.45327780784052,-4.994482779564128,-0.006245152317776444,-0.045012613184935095,0.005440579601958285,-9.3904263,0.35730963,-2.8827077400000003,0.004292,0.001038,0.007331
880260.901649,0.6994999999878928,-2.876751048128382,-2.3098347830950297,-2.2717701939062422,-4.570712985149081,-5.037794486558538,-0.005187781546846994,-0.04786013119117083,0.005227153376894368,-9.38548206,0.27453285,-2.98688994,-0.005318,0.010569,0.001001
880260.901649,0.6994999999878928,-2.8492772060178337,-2.267419622366003,-2.2773308151457283,-4.533150412187602,-5.01483465798265,-0.004124969206302543,-0.04995504457103814,0.005013700905472911,-9.38548206,0.27453285,-2.98688994,-0.005318,0.010569,0.001001
880260.961606,0.7594569999491796,-3.0723146562105312,-2.5118554357083775,-2.2959239897510333,-4.979923919770155,-5.157589020226501,-0.0024952723253563016,-0.05459550031384822,0.0039297517842225215,-9.49370598,0.74485368,-3.09631068,-0.006574,0.0164,-0.013047
880260.981592,0.7794429999776185,-3.122618593260046,-2.555195451964641,-2.3082920648512433,-5.065671508572398,-5.1748553250954,-0.0006717142901458246,-0.05845068960900585,0.004903297920923012,-9.02847654,0.8155053,-3.0942113400000006,0.002303,-0.006622,0.017318
880260.981592,0.7794429999776185,-3.0834989857231214,-2.5026088903381356,-2.3144817461088762,-5.005747813826689,-5.138557579991025,0.0011147237759330999,-0.061191445289918406,0.0057204226233796285,-9.02847654,0.8155053,-3.0942113400000006,0.002303,-0.006622,0.017318
880261.001578,0.7994290000060573,-3.1358987185571916,-2.54654168646283,-2.321526740958118,-5.109334403808385,-5.154126815512149,0.0030953433237353297,-0.06429410145245133,0.0059929826842457234,-9.53562411,0.33215679,-3.1448113200000005,0.025558,-0.009367,0.009226
880261.041549,0.8393999999389052,-3.2816418218902847,-2.6869200108011997,-2.3338841818119325,-5.354983273045106,-5.226820569239945,0.005638194044379655,-0.06858482432783958,0.0059767215078057444,-9.27725814,0.08427771,-2.75277429,-0.021919,-0.026165,0.004335
880261.061535,0.8593859999673441,-3.3288219365621723,-2.723015464777953,-2.3439303734968857,-5.433594258913577,-5.229808155973357,0.008395095351975305,-0.07257623225599437,0.005316939282881355,-9.49281327,0.32482872,-2.92880493,-0.013305,0.011973,-0.005363
880261.081521,0.879371999995783,-3.3753315618425592,-2.756978573720941,-2.3528760565043623,-5.5075475750258684,-5.221132676182866,0.011383167140136864,-0.07650960253584994,0.005222468319208747,-9.28923615,0.45520362,-2.87342748,5.4e-05,-0.005536,0.002761
880261.081521,0.879371999995783,-3.324584754400953,-2.6949429214865743,-2.3573866273401207,-5.428036838504817,-5.164618024694983,0.014223780770490316,-0.0795971275080201,0.005111682647580522,-9.28923615,0.45520362,-2.87342748,5.4e-05,-0.005536,0.002761
880261.121492,0.9193429999286309,-3.4720487432238163,-2.8282754683414644,-2.3675931633906275,-5.665333190233032,-5.1973324835048205,0.017686693526894753,-0.08407269344106669,0.005504861717755465,-9.32276673,0.41029344,-2.97041895,0.00914,0.002629,0.009955
880261.141478,0.9393289999570698,-3.5144208935285346,-2.8563824110876777,-2.3764963083116144,-5.722977800124059,-5.179847151868786,0.021366904976295367,-0.08835449972291275,0.0056486454942220815,-9.28744092,0.29084688,-2.8711809900000005,0.00709,-0.022515,0.006644
880261.161464,0.9593149999855086,-3.555767859205446,-2.8823425260447824,-2.384868248578383,-5.78021925604822,-5.155015750145554,0.025260589471813075,-0.09262164445439522,0.0051074604549912585,-9.34895943,0.36389214,-2.8689345,0.00706,-0.014046,-0.003905
880261.18145,0.9793010000139475,-3.5957365137227026,-2.906259961912486,-2.3928100870666977,-5.84065712975134,-5.126182150828096,0.029371202516969744,-0.09693065882578521,0.005704222148202102,-9.68905251,0.41373675,-2.75188158,0.020599,0.01509,0.0135
880261.201435,0.9992860000347719,-3.634614114425051,-2.9279827472620106,-2.4005436249443872,-5.885208338325404,-5.093845734278426,0.03369642473807953,-0.1012701265717261,0.00591934761211869,-9.07427943,0.19938825,-2.9713214700000004,0.003899,-0.001052,0.008115
880261.221421,1.0192719999467954,-3.6719913030489555,-2.9478212147484513,-2.408314767585648,-5.930899956747007,-5.057633573614915,0.03822143089568075,-0.10567415957130705,0.0051308155390783474,-9.29956608,0.27572967,-2.9440791,-0.00423,-0.023781,-0.007611
880261.241407,1.0392579999752343,-3.707806798805841,-2.965685330030209,-2.4158711566775617,-5.978442558767685,-5.017810479326549,0.04295052105114546,-0.11013621023988338,0.005539691083057369,-9.57678687,0.34547877,-2.90770362,0.011398,-0.001399,0.01067
880261.261393,1.0592440000036731,-3.742266439523953,-2.9815827406120263,-2.4233910681185478,-6.018604872512009,-4.976026513768367,0.0478734135942125,-0.11465082690188343,0.005921393768090721,-9.39461517,0.24055101,-2.88419886,0.011398,-0.001399,0.01067
880261.281378,1.0792290000244975,-3.775317382261079,-2.9955408884234194,-2.430921250963207,-6.054768852188368,-4.932093955680554,0.052982848236100784,-0.11921108194405104,0.005938458750614801,-9.36108459,0.18322137,-2.9624924700000004,0.00818,-0.002565,0.005229
880261.301364,1.099214999936521,-3.807061058937848,-3.0073625572110663,-2.438342356052223,-6.087104642410818,-4.885873212618601,0.05828037494809348,-0.12379209880443232,0.00650163444911778,-9.31348647,0.09415638,-3.0108361500000003,0.03367,-0.014755,0.014038
880261.32135,1.11920099996496,-3.837428310092014,-3.017257069501524,-2.4458015115638454,-6.114509662111592,-4.8329579894319314,0.06375184197854813,-0.1284083268686719,0.007135353367056235,-9.17233038,0.25896438,-3.22878492,0.049067,-0.071067,0.015759
880261.341336,1.1391869999933988,-3.866355242056403,-3.0253742129576153,-2.4534420937097114,-6.137257576887672,-4.776098294640049,0.06938162983248064,-0.1330681812865635,0.006787206539271107,-9.06380235,0.33365772,-3.1841788500000003,0.048617,-0.179162,0.000578
880261.361322,1.1591730000218377,-3.8938171689337455,-3.0315968128459647,-2.461071955292803,-6.160718666777818,-4.7174839183561,0.07516927418853582,-0.13775505863461648,0.006808470737055141,-9.23190651,0.32901759,-3.1542387300000003,-0.000692,-0.250379,0.006192
880261.381307,1.1791579999262467,-3.9198760800399364,-3.0361378903238623,-2.4688348099425155,-6.181986543474584,-4.657328409351995,0.0811000748480181,-0.14247685043197347,0.0062524050521640204,-9.25076133,0.32407335,-2.91339342,-0.040355,-0.317922,-0.003121
880261.401293,1.1991439999546856,-3.944707858076621,-3.038724722197061,-2.476488454036752,-6.198679289599584,-4.599937335340369,0.08717963477637429,-0.14718899649558745,0.0058079285737619776,-9.15196482,0.02185668,-2.8744771500000006,-0.076567,-0.401088,-0.00186
880261.421279,1.2191299999831244,-3.968580340580764,-3.039120157163412,-2.4848210681825824,-6.214074973270226,-4.5436241252263585,0.09340305851952842,-0.15182847679533776,0.005861561956773175,-9.14538231,-0.25492266,-2.8868966100000004,-0.131797,-0.489866,-0.046268
880261.441265,1.2391160000115633,-3.990402856301922,-3.038980621537238,-2.4920455860695157,-6.236415607374036,-4.481441065639488,0.09974864264976602,-0.15655159733043586,0.006055500276754189,-9.63964935,0.18710613,-2.5896143700000005,-0.147619,-0.524302,0.007946
880261.46125,1.2591010000323877,-4.010455354107068,-3.0383054384685333,-2.499264151648921,-6.254772903916748,-4.421129843667257,0.10620437275494435,-0.16135252396920394,0.005336046916104915,-9.62588592,0.18590931,-2.6048787300000003,-0.156172,-0.484008,-0.005956
880261.481236,1.2790869999444112,-4.02916811074971,-3.036507639108742,-2.5063627525816554,-6.271412765600516,-4.363897554917958,0.11277659395986524,-0.166174085491,0.004939918414052122,-9.67558338,0.01511721,-2.83480551,-0.126358,-0.543642,-0.001715
880261.501222,1.29907299997285,-4.046994930376461,-3.0332027643858637,-2.513528018974431,-6.278695925303885,-4.299048676076908,0.11945880921095389,-0.17098907707437594,0.005195199743780137,-9.23983299,0.25657074,-3.0726587700000003,-0.087253,-0.61887,0.008041
880261.521208,1.319059000001289,-4.064026259252823,-3.028109838982556,-2.5208830177787553,-6.283762094165922,-4.2258449344423115,0.12623953507610475,-0.1757935208182169,0.006986060376729703,-9.14103648,0.55713933,-2.99198133,-0.028004,-0.676226,0.03244
880261.561179,1.3590299999341369,-4.19126264774759,-3.1006207377117954,-2.532219150044624,-6.445995024823265,-4.180335097351116,0.13383705585959993,-0.18169786575166377,0.009682508393318271,-9.37650591,0.25177365,-2.20192317,0.006781,-0.853289,0.045964
880261.581165,1.3790159999625757,-4.197260787842045,-3.0872639402966167,-2.541495390774225,-6.43260158144809,-4.110431959704669,0.14142179842459363,-0.18709722681535287,0.011505486781440874,-9.34013043,0.27453285,-2.22257322,-0.01273,-0.967694,0.036162
880261.581165,1.3790159999625757,-4.093759029685716,-3.0004040343447063,-2.5462156114213514,-6.273069845815213,-4.022858046845601,0.1483548497752999,-0.19137637807668795,0.013075007603679955,-9.34013043,0.27453285,-2.22257322,-0.01273,-0.967694,0.036162
880261.601151,1.3990019999910146,-4.106709656511034,-2.9922345320504835,-2.551560624063097,-6.276009662017293,-3.9498089308752786,0.15535074238814342,-0.19596766971979845,0.01490396190498708,-9.13684761,0.49083354,-2.10941487,-0.050493,-1.111492,0.041805
880261.641122,1.4389729999238625,-4.229556755368764,-3.0574970352072848,-2.562006062330183,-6.4242176315905235,-3.876456811574304,0.1631355736534738,-0.2018584345939267,0.01801960824894611,-9.08116605,0.91175121,-1.71887877,-0.057728,-1.42889,0.061153
880261.661109,1.4589599999599159,-4.231223621157719,-3.04249043521266,-2.5706934088862923,-6.403776275214797,-3.802989722378726,0.17086837803225252,-0.20737424565384785,0.018092231153902568,-9.20510559,0.8313680700000001,-1.30917393,-0.038005,-1.528396,0.069823
880261.681095,1.4789459999883547,-4.232532939287621,-3.0269879191482336,-2.578289222397904,-6.38302173957379,-3.7261257218305355,0.17860002719917453,-0.21275173636964825,0.01816396608490754,-9.09702882,0.94393782,-1.14496434,-0.012881,-1.660123,0.079871
880261.701081,1.4989320000167936,-4.233108144984429,-3.01160097581976,-2.585511859045057,-6.362207557316158,-3.645686632881982,0.1863240355435207,-0.21810849348292438,0.018238458824316114,-9.08370684,1.2328325100000002,-1.1587375800000002,0.020274,-1.796551,0.07935
880261.721066,1.518917000037618,-4.237007141395724,-2.993023586739626,-2.5982761635024874,-6.466085735255505,-3.527636753813052,0.1938683165366713,-0.22353794477729155,0.02038807806734505,-15.034737330000002,3.09272022,0.00658251,0.26033,-0.72288,0.045406
880261.741052,1.5389029999496415,-4.238151548682264,-2.9813740367867934,-2.6074966278146987,-6.466844914556548,-3.4712943026276664,0.201345269068773,-0.22924906719224936,0.01737791711557171,-10.30591512,0.97851807,1.2410729100000002,0.345483,-0.749617,-0.021743
880261.761038,1.5588889999780804,-4.239893112928217,-2.967639559663158,-2.6159714646146965,-6.453712215882753,-3.400412446545158,0.20888873196548624,-0.2347512471870231,0.019439568223390935,-9.48966426,1.37503827,1.94056515,0.433828,-0.835481,0.044923
880261.781024,1.5788750000065193,-4.241604047731639,-2.953563860065629,-2.6246677142002537,-6.452138575018822,-3.3309475228172043,0.21641628263818427,-0.24023312683464812,0.01955003783933668,-10.02525102,1.3392612000000002,1.7604927900000005,0.485031,-0.686723,0.019894
880261.801009,1.5988600000273436,-4.2437929249062245,-2.938964049216207,-2.6338568201252244,-6.454543521128239,-3.263578342252172,0.2239157051284508,-0.2456819546449729,0.016533182977666705,-10.15323228,1.22625,1.12596237,0.516085,-0.67239,-0.025036
880261.820995,1.6188459999393672,-4.246459713307692,-2.923311412499025,-2.6428643383362074,-6.45282702153121,-3.2009455308889017,0.23142650126580597,-0.25101467377217346,0.01334693551215689,-9.85804938,0.8584632900000001,0.7896069000000001,0.506414,-0.627488,-0.031137
880261.840981,1.638831999967806,-4.249460161300855,-2.9067167701535404,-2.651667113868194,-6.450032804684459,-3.1381009264090864,0.23895207042811495,-0.25623372507129516,0.01046028029786993,-9.72677196,0.7414103700000001,0.86070978,0.488085,-0.634335,-0.030457
880261.860967,1.658817999996245,-4.252303411213232,-2.889865797333061,-2.6599197380206188,-6.448316423593183,-3.082108652615435,0.24649713330803147,-0.26136928284317423,0.007762703109716778,-9.73396269,0.36059598,1.0529073,0.462041,-0.689946,-0.030949
880261.880953,1.6788040000246838,-4.255066677503737,-2.87297068446814,-2.667877060325678,-6.44719924722667,-3.026898827416729,0.2540533941004812,-0.26644477720981447,0.004550660557994108,-9.73186335,0.31045707,1.49748669,0.422808,-0.74486,-0.04181
880261.900938,1.6987889999290928,-4.258235409393258,-2.855103543115807,-2.6757655728183365,-6.445876989792384,-2.971807671757718,0.2616273961423656,-0.2714034753596562,0.0017457785144443386,-9.64414233,0.15971661,1.7893832400000005,0.332559,-0.833754,-0.03921
880261.920924,1.7187749999575317,-4.261871674205722,-2.8361644835260966,-2.6835784843884967,-6.442508251756651,-2.9142482375093786,0.2692178832722986,-0.2762377546855962,8.182170016194658e-05,-9.46720917,0.12813822,1.93621932,0.220569,-0.930732,-0.024762
880261.94091,1.7387609999859706,-4.265648528910559,-2.8167118322046534,-2.6911934246433025,-6.438578238184519,-2.854239046692552,0.2768164599632422,-0.28099192097807374,-0.0002007906643584352,-9.40314987,0.18546786,2.3571468,0.105415,-1.037648,-0.005167
880261.960896,1.7587470000144094,-4.269376084575374,-2.7971442091772873,-2.6985863589203736,-6.4355174745185595,-2.7933463651875092,0.28441550888560335,-0.28570488474935657,0.0008688293000082988,-9.43458111,0.23246757,2.23545375,0.037259,-1.009966,0.015631
880261.980881,1.7787320000352338,-4.273098198978488,-2.7772295500832747,-2.705629793091364,-6.428014801575721,-2.7353428792292647,0.2920231309732531,-0.29035262813002016,0.003741544905396103,-9.17756892,0.07499745,2.786756130000001,-0.054862,-1.065452,0.045093
880262.000867,1.7987179999472573,-4.276358390927102,-2.7582834340569877,-2.7116061382994205,-6.41869299611177,-2.6826331652337103,0.2996150258380662,-0.2950751102393277,0.0037955734353140786,-9.11589345,0.01227231,2.79005229,-0.153699,-1.165084,0.076249
880262.020853,1.8187039999756962,-4.279597905339974,-2.739484750179811,-2.7189453564539283,-6.422161501795002,-2.6316893005606734,0.307188777376381,-0.29975623020262787,0.003438743654014349,-9.71344998,-0.10269108,3.48535566,-0.269642,-1.227416,-0.002377
880262.040839,1.838690000004135,-4.287593646824368,-2.703211696662183,-2.7176550604668526,-6.42380693213441,-2.4909555707627713,0.3152324762441044,-0.30222792806632925,0.0034448752140350245,-8.895855150000001,1.11233628,3.11292882,-0.222738,-1.222509,0.186498
880262.060825,1.858676000032574,-4.286413961803023,-2.6946072134368833,-2.727855897377905,-6.411450908630755,-2.4764878584731074,0.3226662887492675,-0.30833389174061543,0.005728269136961259,-9.67886973,0.35595585,2.4667245,-0.202898,-1.215028,0.03488
880262.08081,1.878660999936983,-4.28742010157457,-2.6820767481864025,-2.7349540849868426,-6.3896941024505685,-2.4339897124275773,0.33010204404881344,-0.31379803297002606,0.005804274877978067,-8.90662653,0.93750246,3.25078875,-0.147993,-1.25888,0.105356
880262.100796,1.8986469999654219,-4.289555914390885,-2.666235237029746,-2.742966615401745,-6.37346831820519,-2.385236205806588,0.3375588361043542,-0.3188058513354408,0.009033498177047957,-8.922195,0.62330778,2.16988371,-0.106942,-1.070861,0.049611
880262.120782,1.9186329999938607,-4.291849175736993,-2.650196432663358,-2.7507805686235183,-6.369634181969918,-2.3253972582083025,0.3449848933293965,-0.3237365094092204,0.011775641385189474,-9.5413041,1.06249167,2.97386226,-0.05693,-1.119594,0.046856
880262.140768,1.9386190000222996,-4.294584295906783,-2.6329460589951283,-2.758192570395585,-6.346626347336318,-2.274628680111923,0.3524149945185741,-0.3285024987141164,0.014436958063071992,-8.4334608,0.56641959,3.95792298,-0.056666,-1.020405,0.049159
880262.180739,1.9785899999551475,-4.410795896531098,-2.657960678707759,-2.7700130953498103,-6.447267762773811,-2.204205358257095,0.36054706780692886,-0.3341635483418935,0.015045582844980336,-8.144566110000001,0.56552688,4.8975149700000005,0.023111,-1.042319,0.021606
880262.180739,1.9785899999551475,-4.294413198346422,-2.5958867680609927,-2.7753901801877814,-6.282232491864302,-2.1716639131752555,0.3679306255008882,-0.3383067944979277,0.015528358506363473,-8.144566110000001,0.56552688,4.8975149700000005,0.023111,-1.042319,0.021606
880262.200725,1.9985759999835864,-4.296537090810965,-2.578137010315439,-2.781459471468607,-6.271796390374403,-2.1127670116615462,0.3752879793385047,-0.34272900395435724,0.013886401007923916,-8.89121502,0.7024842900000001,4.5870579000000005,0.049181,-1.069066,-0.009859
880262.240697,2.038547999924049,-4.4105448945372165,-2.600389206427045,-2.791833331822306,-6.393354214818844,-2.036928547507547,0.3833553339201146,-0.34819652243813065,0.01454862852999322,-8.6389803,0.54950715,4.72177863,0.041485,-1.102659,0.022278
880262.260683,2.0585339999524876,-4.403604013913152,-2.577756395967396,-2.799941572438743,-6.351342025123606,-1.9909680406482384,0.3913645949096452,-0.3530863131045246,0.016362544993450544,-8.069117400000001,0.27123669,5.132827440000001,-0.000186,-1.135311,0.040177
880262.280668,2.078518999973312,-4.396816349854314,-2.5553284912625998,-2.806987393576246,-6.316767845189109,-1.9391624237976846,0.39931657778870927,-0.35779167133479267,0.01797943292107144,-8.35008561,0.40835106,5.42801034,-0.016887,-1.149967,0.039513
880262.300654,2.098505000001751,-4.390106127808132,-2.533123037446598,-2.8132430799941104,-6.270368491289186,-1.8871051403140364,0.4072280147453948,-0.36238147613823024,0.020133825673552763,-7.691452020000001,0.5117877000000001,5.52800367,-0.027203,-1.171853,0.049528
880262.32064,2.1184910000301898,-4.383113867580589,-2.5117550208832427,-2.819130621740201,-6.231179941545914,-1.8349946354540194,0.415084456035718,-0.3669563045165618,0.02180888778522433,-8.02017531,0.55728648,5.6118301200000005,-0.017322,-1.15194,0.044776
880262.340626,2.1384769999422133,-4.376067852633726,-2.490716471622805,-2.8247026181429,-6.186913970986784,-1.7863322290928292,0.4228963888515785,-0.3714818150340099,0.023434961483939698,-7.69324725,0.4830444,5.77469574,-0.010832,-1.146714,0.045956
880262.360612,2.158462999970652,-4.368969794975528,-2.4694828052097093,-2.8299612407856656,-6.140503697437161,-1.7406061261480337,0.4306749798863695,-0.37591342100475705,0.025964181151192155,-7.491171060000001,0.32467176,6.10056432,-0.009464,-1.132223,0.061716
880262.380597,2.1784479999914765,-4.361839498601221,-2.4481765439371403,-2.83515478465748,-6.09875299961788,-1.7001655626965388,0.43840973479039114,-0.380258183117398,0.027786578348297807,-7.591017240000001,-0.00404172,6.44739687,-0.023998,-1.101279,0.053576
880262.400583,2.1984340000199154,-4.35485001170056,-2.426327129603641,-2.840163700601612,-6.050699040281117,-1.6627002080378483,0.4461135135753816,-0.3844557030705843,0.02979899403988891,-7.148085930000001,-0.19564083,6.56115363,-0.041132,-1.083283,0.05857
880262.420569,2.218419999931939,-4.347598797492106,-2.404969995931479,-2.84487419297251,-6.006538351004581,-1.6257982988782886,0.4537759659292087,-0.3885893979299568,0.031349223391518986,-7.28310096,-0.23935419,6.51384981,-0.031462,-1.033865,0.053533
880262.440555,2.238405999960378,-4.339898130669739,-2.3849995174111784,-2.849117207934434,-5.959338095897497,-1.5920617215618562,0.46139161953907076,-0.3927260675066886,0.031349231583022615,-7.097044500000001,-0.21450546,6.19381818,-0.004992,-1.001778,0.030805
