timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt,gps_accuracy,gps_speed,gps_course,pressure,altitude,roll,pitch,yaw
831169.355441,-9.44715753,-0.16930098,-2.76924528,-0.004538,0.001869,0.002634,-122.117096,94.434753,-192.978745,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281396,0.013304,-1.311767
831169.415395,-9.436974750000001,-0.16525926000000002,-2.7520287299999997,-0.001473,0.003288,0.002229,-121.934998,94.45784,-192.928513,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281423,0.013293,-1.311773
831169.43538,-9.38578617,-0.12169305,-2.85351318,0.007921,-0.006021,0.0056,-122.044769,94.564041,-192.913132,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281426,0.013311,-1.311832
831169.455365,-9.43458111,-0.11975067000000002,-2.7849608999999997,0.000197,0.005352,0.00347,-122.103561,94.41362,-192.995605,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281444,0.013286,-1.311789
831169.475349,-9.45089514,-0.14265702,-2.79228897,0.004341,-0.005573,0.00401,-122.246567,94.346497,-192.699432,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281442,0.01329,-1.311812
831169.495334,-9.38832696,-0.12020193000000001,-2.83181346,0.005331,0.001739,0.005246,-122.126038,94.295395,-192.888428,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281443,0.013287,-1.311816
831169.535304,-9.449247060000001,-0.11480643,-2.7937899,0.007948,-0.00132,0.004951,-122.085052,94.375534,-192.693329,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281457,0.013269,-1.311802
831169.555288,-9.39820563,-0.15492933000000003,-2.8171377,-0.000941,0.001639,0.005543,-122.062744,94.305161,-192.666504,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281435,0.013272,-1.311782
831169.575273,-9.42410403,-0.13082616000000002,-2.80217745,0.005563,-0.002731,0.004083,-122.1651,94.278046,-192.779846,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.28145,0.013275,-1.311795
831169.595258,-9.4425174,-0.12469491,-2.8003724100000005,0.004266,0.002085,0.003645,-122.065628,94.309357,-192.425812,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281456,0.013285,-1.311786
831169.615242,-9.40074642,-0.15387966,-2.82387717,0.000652,0.001477,0.003966,-122.263138,94.340561,-192.615341,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281426,0.013292,-1.311755
831169.635227,-9.41527503,-0.13053186,-2.82686922,0.007166,-0.004393,0.004788,-122.08139,94.419144,-192.756149,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281443,0.013304,-1.311778
831169.655212,-9.457183350000001,-0.13247424000000002,-2.78914977,-0.001578,0.005257,0.003929,-122.197159,94.289322,-192.726501,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281449,0.013309,-1.311759
831169.675197,-9.42425118,-0.14490351,-2.8129488300000003,0.005548,-0.005091,0.002521,-122.187164,94.422745,-192.690979,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.28142,0.013307,-1.311777
831169.695181,-9.418414230000002,-0.13262139,-2.8089071100000003,0.003657,0.002843,0.005096,-122.178986,94.490005,-192.838089,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281435,0.013318,-1.31178
831169.695181,-9.418414230000002,-0.13262139,-2.8089071100000003,0.003657,0.002843,0.005096,-122.178986,94.490005,-192.838089,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281435,0.013318,-1.31178
831169.735151,-9.40703463,-0.12783411,-2.8130959800000004,0.007536,-0.001822,0.00381,-121.941635,94.305038,-192.532135,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281418,0.013298,-1.311781
831169.755136,-9.42680178,-0.14309847,-2.81235042,3.8e-05,0.003306,0.005077,-121.989578,94.415146,-192.613281,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281414,0.013303,-1.311753
831169.77512,-9.43922124,-0.14519781,-2.79124911,0.004955,-0.002672,0.003417,-121.938675,94.487289,-192.690247,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281414,0.013305,-1.31175
831169.795105,-9.417511710000001,-0.11810259,-2.8178930699999998,0.00347,0.001459,0.005916,-122.044357,94.4478,-192.706375,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281422,0.013317,-1.311758
831169.81509,-9.41602059,-0.14669874000000002,-2.81354724,0.001614,0.001142,0.005808,-122.256638,94.496628,-192.50769,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281413,0.013334,-1.311741
831169.835075,-9.441320580000001,-0.13785993,-2.7970860600000003,0.007923,-0.003773,0.004924,-122.012344,94.557602,-192.756088,60.187689,24.830135,12.099435,15.077761,-1.0,-1.0,100.570145,0.338219,-1.281401,0.013339,-1.311748
