timestamp,time_rel,x,y,theta,vx,vy,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.92130229,-2.9776096800000005,1.80838521,-0.037936,0.117247,0.040217
0.059951000032015145,0.059951000032015145,0.0,0.0,0.002921453636798077,0.0,0.0,-8.956029690000001,-2.94108705,1.81542879,0.007139,-0.035774,0.06292
0.09991900000022724,0.09991900000022724,0.0,0.0,0.00508949070778586,0.0,0.0,-8.8498953,-3.04331706,1.85898519,-0.000808,-0.128687,0.055626
0.11990300001343712,0.11990300001343712,0.0,0.0,0.00582821967234981,0.0,0.0,-8.923695930000001,-3.10813173,1.89266292,-0.013041,-0.169671,0.041048
0.1398860000190325,0.1398860000190325,0.0,0.0,0.006795944401190468,0.0,0.0,-9.13789728,-3.08148777,1.84626162,-0.030952,-0.185673,0.04851
0.1598700000322424,0.1598700000322424,0.0,0.0,0.00816231973386694,0.0,0.0,-9.20510559,-2.9033577900000003,1.86391962,-0.048741,-0.210238,0.064943
0.1798539999872446,0.1798539999872446,0.0,0.0,0.00928254060798439,0.0,0.0,-9.27426609,-2.82043386,1.84102308,-0.037036,-0.19555,0.055492
0.19983800000045449,0.19983800000045449,0.0,0.0,0.009930690586342994,0.0,0.0,-9.31947057,-2.83150935,1.8495577800000005,-0.010238,-0.169566,0.034507
0.21982200001366436,0.21982200001366436,0.0,0.0,0.010521540033967991,0.0,0.0,-9.44341011,-2.72972079,1.8362358000000003,0.020563,-0.138939,0.03105
0.23980500001925975,0.23980500001925975,0.0,0.0,0.01116360839935826,0.0,0.0,-9.32425785,-2.6819755200000004,1.95074793,0.039686,-0.125291,0.032839
0.25978900003246963,0.25978900003246963,0.0,0.0,0.011156847559224747,0.0,0.0,-9.1390941,-2.89527435,1.97094672,0.046595,-0.123231,0.000827
0.27977299998747185,0.27977299998747185,0.0,0.0,0.010672138165774836,0.0,0.0,-9.05107878,-3.0287982600000003,1.97034831,0.038732,-0.120193,-0.023901
0.29975700000068173,0.29975700000068173,0.0,0.0,0.01010793783838837,0.0,0.0,-8.820710550000001,-3.05978805,2.14608465,0.016912,-0.165836,-0.028951
0.3197410000138916,0.3197410000138916,0.0,0.0,0.009997975207785004,0.0,0.0,-8.748558000000001,-3.07086354,2.02858047,-0.005483,-0.170099,-0.006271
0.339724000019487,0.339724000019487,0.0,0.0,0.010341783568944773,0.0,0.0,-8.5171401,-3.08942406,1.87919379,-0.043019,-0.20379,0.017191
0.3597080000326969,0.3597080000326969,0.0,0.0,0.011353706443505196,0.0,0.0,-8.58075795,-3.0687642,1.64687337,-0.062604,-0.212554,0.052494
0.3796919999876991,0.3796919999876991,0.0,0.0,0.013652675205338305,0.0,0.0,-8.5979745,-2.86743357,1.69207785,-0.066758,-0.237093,0.121308
0.39967600000090897,0.39967600000090897,0.0,0.0,0.016960747746626037,0.0,0.0,-8.34394455,-2.67643287,1.81497753,-0.039937,-0.264237,0.175643
0.41966000001411885,0.41966000001411885,0.0,0.0,0.020700384847215147,0.0,0.0,-8.30368431,-2.8403481600000005,1.85927949,-0.003072,-0.295343,0.198666
0.43964400002732873,0.43964400002732873,0.0,0.0,0.025109172604013796,0.0,0.0,-8.371196730000001,-2.9386934100000004,1.98607374,0.016173,-0.337259,0.234567
0.47961099998792633,0.47961099998792633,0.0,0.0,0.03431022832706798,0.0,0.0,-8.44034742,-2.75397111,2.22841998,0.006525,-0.409886,0.364189
0.47961099998792633,0.47961099998792633,0.0,0.0,0.038332454907417546,0.0,0.0,-8.44034742,-2.75397111,2.22841998,0.006525,-0.409886,0.364189
0.5195790000143461,0.5195790000143461,0.0,0.0,0.04999725153227397,0.0,0.0,-8.6993118,-2.7804679200000004,2.41163154,0.02318,-0.477591,0.42772
0.539563000027556,0.539563000027556,0.0,0.0,0.05893488198576602,0.0,0.0,-8.82295704,-2.57868603,2.5706025900000005,0.03333,-0.495081,0.458307
0.5595460000331514,0.5595460000331514,0.0,0.0,0.06762139224154895,0.0,0.0,-8.74721403,-2.50833852,2.74469085,0.046733,-0.525577,0.445997
0.5795299999881536,0.5795299999881536,0.0,0.0,0.07556272976857104,0.0,0.0,-9.00812079,-2.64425607,2.83660074,0.052938,-0.552115,0.406337
0.5995140000013635,0.5995140000013635,0.0,0.0,0.08377441109247385,0.0,0.0,-8.95347909,-2.6220952800000004,3.52412478,0.028694,-0.557588,0.420717
0.6194980000145733,0.6194980000145733,0.0,0.0,0.09253306860387944,0.0,0.0,-8.867857410000001,-2.39142294,3.94115769,-0.008021,-0.556436,0.44998
0.6194980000145733,0.6194980000145733,0.0,0.0,0.09457560540882248,0.0,0.0,-8.867857410000001,-2.39142294,3.94115769,-0.008021,-0.556436,0.44998
0.6594659999827854,0.6594659999827854,0.0,0.0,0.10939960148914185,0.0,0.0,-8.86292298,-2.93284665,4.2011619300000005,-0.215809,-0.487238,0.409714
0.6794489999883808,0.6794489999883808,0.0,0.0,0.11846998585270851,0.0,0.0,-8.75109879,-2.36104137,3.764675790000001,-0.268519,-0.578475,0.465589
0.6994330000015907,0.6994330000015907,0.0,0.0,0.12759706284015504,0.0,0.0,-8.94330612,-2.22452541,3.28402503,-0.230867,-0.693372,0.4674
0.7194170000148006,0.7194170000148006,0.0,0.0,0.13698257207135578,0.0,0.0,-9.20840175,-1.9579288500000005,3.53025603,-0.172438,-0.688818,0.480614
0.7394010000280105,0.7394010000280105,0.0,0.0,0.14687220145647384,0.0,0.0,-9.01260396,-1.656909,3.99174786,-0.144806,-0.616658,0.507615
0.7593849999830127,0.7593849999830127,0.0,0.0,0.15700559650704538,0.0,0.0,-8.669224530000001,-1.60525935,4.20490935,-0.131772,-0.601159,0.519752
0.7793679999886081,0.7793679999886081,0.0,0.0,0.16723372260059932,0.0,0.0,-8.69227803,-1.65062079,4.225412250000001,-0.157988,-0.641275,0.523489
0.7993530000094324,0.7993530000094324,0.0,0.0,0.17725040798979563,0.0,0.0,-8.836720470000001,-1.52338509,4.322707830000001,-0.187546,-0.674949,0.509909
