t,ex,ey,ez,evx,evy,evz,roll,pitch,yaw
0,-0.0710412644456251,-0.511282980676463,-9.7337074574701,-0.000108267573002682,-0.00114206495464463,-0.000926880591285988,-0.000456361400813466,-0.00891026715574139,0.00243554313199891
0.01,-0.0710423471213551,-0.51129440132601,-9.73371672627601,0.000902931129697158,-0.0010040546703635,-0.000691572648829793,0.00776709627341832,-0.0308641208435575,0.0048817651779039
0.02,-0.0710333198939454,-0.511304442348464,-9.97649369414694,0.00399650461625506,-0.000160678501279626,-0.0110157181528668,0.0224694692633776,-0.0571549974406892,0.00462043825967741
0.03,-0.0709933548477829,-0.511306049133476,-9.97660385132846,0.00954894658409379,0.00227782563337498,-0.0110048963720957,0.0352077403334732,-0.0789632658153704,-0.000945686314070378
0.04,-0.0708979348089761,-0.511283296387208,-10.2011517649651,0.0173126801538503,0.00579824234925216,-0.035145278967837,0.037415848832338,-0.0875366339555733,-0.0117335592650303
0.05,-0.0707248080074376,-0.511225313963715,-10.2015032177547,0.0258196514816098,0.009358153811589,-0.0347626769461214,0.0376858200215,-0.0904647868733979,-0.0260548633416309
0.06,-0.0704667063000037,-0.511131770283327,-10.2390443006291,0.0349340930701841,0.0128220413207896,-0.0424838324019876,0.0403070189301293,-0.0932959092811627,-0.0429311572657547
0.07,-0.0701173653693018,-0.511003549870119,-10.2394691389531,0.0440272187903501,0.0163247188573483,-0.042227943010459,0.0439069142638388,-0.0963623525015394,-0.0614022568770959
0.08,-0.0696763027346255,-0.510839985500776,-10.1689420943025,0.0537710677070313,0.0200597673602475,-0.0184146453941866,0.0473922430036831,-0.0992714378884321,-0.080705682701877
0.09,-0.0691385920575552,-0.510639387827173,-10.1691262407565,0.0639165745817181,0.0239260474120934,-0.0179478399713147,0.0506891784192597,-0.101845608639852,-0.100217608144522
0.1,-0.332508254598056,-0.461926409393298,-10.1062852234409,0.0639920935573528,0.0297056276493558,0.0128788405873597,0.0538975425697121,-0.104038752128487,-0.11950266390548
0.11,-0.331868333662482,-0.461629353116804,-10.1061564350351,0.0748472462918769,0.0340191183725042,0.0132104017935443,0.0570162078140878,-0.11477610305105,-0.138742652693843
