t,ex,ey,ez,evx,evy,evz,roll,pitch,yaw
0,1.15973866932505,-0.159705736723037,-9.39855968123531,0.00285454191810893,-0.000212103181433923,-0.000438708142809972,0.000278238363049648,-0.00828200792722748,0.00255557242173926
0.01,1.15976721474423,-0.159707857754851,-9.39856406831673,0.00388114577496331,-0.000238094092092324,-0.000296416237958884,-0.00812707267323202,-0.0165834552142008,0.00512146308887283
0.02,1.15980602357635,-0.159710238390433,-9.85482942241618,0.00554341552477598,-0.0011384197433956,-0.0188701233300321,-0.0165208698297478,-0.029345282895494,0.00529844651207798
0.03,1.1598614577316,-0.159721622587867,-9.85501812364948,0.00846380266577461,-0.00265065197207479,-0.018983195625745,-0.019896723045076,-0.037941360434006,0.000498210964590946
0.04,1.15994607407498,-0.159748120374856,-9.98083830029059,0.0121668935589433,-0.0046193142667548,-0.0327448344815226,-0.0228728070073526,-0.0421154824784826,-0.0118631214760522
0.05,1.16006774301057,-0.159794313517523,-9.98116574863541,0.0161969873763591,-0.00703285480491738,-0.0329572786593878,-0.0247245890117664,-0.0465337399589441,-0.0317089622944008
0.06,1.16022952586949,-0.159864553687789,-10.1212303082588,0.0206940223302256,-0.00959433889389173,-0.062045365284846,-0.0252947613603722,-0.0511368810819878,-0.0590484491631446
0.07,1.1604364660928,-0.159960497076728,-10.1218507619116,0.0253771735917395,-0.012391137495855,-0.0622610171066901,-0.0251389451265334,-0.05609209771317,-0.0939152566208246
0.08,1.16069017315106,-0.160084375846788,-10.1336284929198,0.0305990615109193,-0.0154978825572074,-0.0661285834628715,-0.0243289671024837,-0.0613497118756892,-0.128821881915605
0.09,1.16099616376617,-0.16023935467236,-10.1342897787544,0.0361686403395062,-0.0185559456696491,-0.0661610081743091,-0.0228496411585314,-0.0667983850190493,-0.163728466955491
0.1,0.863268445521463,0.160716708269047,-10.1409273154184,0.0307079159004231,-0.00941195480228042,-0.0691873012236095,-0.0205013858927255,-0.0720763076132742,-0.198632662798843
0.11,0.863575524680467,0.160622588721025,-10.1416191884307,0.0372669238587832,-0.0125945747801525,-0.0694834460572665,-0.01754254661962,-0.0862536540522601,-0.233539247838729
0.12,0.863946341908299,0.160497612145277,-10.1896056362393,0.045131063318624,-0.016247100845319,-0.100746360945763,-0.0137899353205122,-0.100267682537077,-0.268446131368665
0.13,0.864397652541485,0.160335141136823,-10.1906130998487,0.0543619678575854,-0.0200204312278604,-0.100692912098799,-0.01035431335324,-0.106457173122246,-0.303352716408551
0.14,0.864941077295398,0.160135037866764,-10.1937130568899,0.0639798521553765,-0.0242262247259421,-0.102561465770073,-0.00641216047869934,-0.110887542027537,-0.338259280350159
0.15,0.865580875816951,0.159892775619505,-10.1947386715476,0.0740068900450947,-0.0284138935364515,-0.102487851185573,-0.000983801910148963,-0.114447993982004,-0.373165865390045
0.16,0.866339314582174,0.159599155117351,-10.1013560325228,0.0846137636324063,-0.03258834479607,-0.00426597904822375,0.00501649229372463,-0.117407471055203,-0.408077463953277
0.17,0.867185452218498,0.15927327166939,-10.1013986923133,0.0952560479877957,-0.0367736778161629,-0.00418587378997719,0.0109770960932006,-0.119536337850417,-0.442984048993164
0.18,0.868148419600021,0.158900156276905,-10.0730348256605,0.106568817716764,-0.0408652295887685,0.0311051293889359,0.016781912379865,-0.121077041658678,-0.477894291674207
