t,ex,ey,ez,evx,evy,evz,roll,pitch,yaw
0,0.965406554856027,-0.79477398994758,-10.2238970354693,0.00250401583668369,-0.00192744669502761,-0.00131771422513034,-1.25952559494036e-05,-0.00869731760109106,0.0024807822517709
0.01,0.965431595014394,-0.79479326441453,-10.2239102126115,0.00315451165957292,-0.00186411024885318,-0.00126032268264164,8.35997374835021e-05,-0.0173784716240823,0.00497735846233129
0.02,0.965460794016126,-0.794785776352879,-10.184933624275,0.00465881590260275,0.00171907490117862,7.56448698585395e-05,-0.00699144388128866,-0.0173736788806412,1.23934485279231
0.03,0.965507382175152,-0.794768585603867,-10.1849328678263,0.00597969589130072,0.00290146910035956,-8.47294021246085e-05,-0.00773813404815878,-0.0137919523248241,1.23432435697788
0.04,0.965567196386599,-0.79473957011086,-10.025214791299,0.00711512203210241,0.00388324020975414,0.0172164499310594,-0.0078567817009941,-0.0109018063498437,1.22352171129605
0.05,0.96563834760692,-0.794700737708763,-10.0250426267997,0.00816517267035858,0.00460007416239519,0.0170701647699261,-0.00799247936765099,-0.00875499575292255,1.20860191668144
0.06,0.965719927562841,-0.794654745344896,-10.1506885415881,0.00924107401925528,0.00519518595865334,-0.00909266210522551,-0.00835833383305335,-0.00683126347691582,1.19087647988965
0.07,0.965812338303033,-0.794602793485309,-10.1507794682092,0.0103740364087331,0.00548163001440535,-0.00920260986808168,-0.00885776424273209,-0.0050005037350926,1.17140743151199
0.08,0.965916328244105,-0.794547933679369,-10.0205839176716,0.0113724448582181,0.0056564568105033,0.0339562236350753,-0.00938462202237394,-0.00329702937491369,1.15103804537936
0.09,0.966030052692687,-0.794491369111264,-10.0202443554352,0.0125115711300858,0.00565903512604627,0.0336818816292556,-0.00993774883704723,-0.00172100506640551,1.13035547098193
0.1,0.271812539785555,-1.17089639858651,-10.0049328389775,-0.0134485369169074,-0.00929451851299594,0.0408397666804852,-0.0104882896887092,0.000118624091125061,1.10989274820141
0.11,0.271678054416386,-1.17098934377164,-10.0045244413107,-0.0123962706880315,-0.00980179274806883,0.040664005046042,-0.0110180942140341,-0.00349171302321105,1.09004083276174
0.12,0.271553930492586,-1.17108739283176,-10.0216517025832,-0.0113723783972383,-0.0100061972733783,0.0289292321891304,-0.0115674352781461,-0.00345460069527683,1.07098244798757
0.13,0.271440206708613,-1.1711874548045,-10.0213624102613,-0.0101142182415431,-0.0102560178362398,0.0288384052356855,-0.0122255281478746,-0.00210891486220533,1.05289411270219
0.14,0.271339108978051,-1.17129000768231,-10.0187601597845,-0.00894583422473294,-0.0107096388901463,0.0307946963004539,-0.0127628344039928,-0.00112091546339461,1.03588817223895
0.15,0.271249650635803,-1.17139710407121,-10.0184522128215,-0.00761163895903276,-0.0112367061795086,0.0305486982878883,-0.0131635139145469,-0.000419841840598603,1.02008106493978
0.16,0.27117424002147,-1.17150938877634,-9.99857666990034,-0.00649051606952355,-0.0117207274345738,0.0506791784142776,-0.0135643357469658,0.000200886074189066,1.00545779780519
0.17,0.271109334860775,-1.17162659605069,-9.99806987811619,-0.00543976330187726,-0.0123455170626274,0.0505941889260973,-0.0139192856083784,0.000778680450637922,0.992020534506355
0.18,0.271058218059402,-1.17174984073006,-9.94479189840515,-0.00435100246374422,-0.01315378659739,0.115573902876045,-0.0142820897765885,0.00126786571488409,0.979742843824995
0.19,0.271014708034765,-1.17188137859603,-9.94363615937639,-0.0031118569762124,-0.0139608897897814,0.115532811743662,-0.014579275716712,0.0017328348519377,0.968576097668621
