t,ex,ey,ez,evx,evy,evz,roll,pitch,yaw
0,-1.40695068632352,-0.374705690067205,-10.2102254836645,-0.00344505549092649,-0.000726402088639559,-0.0165451968045907,0.00813190852578257,-0.00811501398758181,0.00246921019960063
0.01,-1.40698513687843,-0.374712954088091,-10.2103909356326,-0.00253357247233011,0.000305372783427229,-0.0377276776796229,0.0162540622794622,-0.0162562170599152,0.00486123214417644
0.02,-1.4070104729396,-0.374709900735296,-10.2546661677086,-0.000824627542197185,0.00214735358675285,-0.0571571021442114,0.0330256455451457,-0.0331159190444286,0.00955620162683297
0.03,-1.40701871921503,-0.374688427199429,-10.25523773873,0.00293738381970362,0.00592968800593164,-0.0748535479399593,0.0496382044076868,-0.0501741758329672,0.0189639419011681
0.04,-1.40698935826072,-0.374629143940724,-10.3070859881686,0.00841862996312448,0.0117647366542436,-0.0978307504943866,0.0571439028338529,-0.0589424041902656,0.0360342068826841
0.05,-1.40690517196109,-0.374511496574181,-10.3080642956736,0.0148693833032977,0.0185920515579387,-0.114960048140189,0.0546611824200635,-0.0646099090449142,0.0605116724349414
0.06,-1.40675599801939,-0.374325077645172,-10.0861435373758,0.02191072174626,0.025453035885535,-0.0858955590812053,0.0509099487547673,-0.0712318575098932,0.0899221435980916
0.07,-1.40653689080192,-0.374070547286316,-10.0870024929666,0.0296001905111648,0.0321546182871777,-0.102947731468571,0.0477047040480413,-0.0788277170478128,0.122440294551354
0.08,-1.40624162420441,-0.373749728533964,-10.1631144138347,0.0379408643008063,0.0386503080628267,-0.144908230616699,0.0447614702741339,-0.0862468066867219,0.156683955070795
0.09,-1.4058622155614,-0.373363225453336,-10.1645634961409,0.0470607949943687,0.0453478481250498,-0.161446730616417,0.0418979977428013,-0.0931808736910803,0.191549960751411
0.1,-1.03056736429323,0.428821455779071,-10.1780422450251,0.0714888029223998,0.0836138141954055,-0.183499257918665,0.0395360878177197,-0.100078346593538,0.226182868676439
0.11,-1.02985247626401,0.429657593921025,-10.1798772376043,0.0817135282161147,0.0906670739910769,-0.200238314887262,0.0366510342730024,-0.114879107010153,0.2598368564067
0.12,-1.02903505520481,0.430564516323167,-10.1777483718006,0.0934825683020122,0.0982162110579587,-0.214059610296463,0.0339970420389159,-0.129231298395338,0.292211901568003
0.13,-1.02810022952179,0.431546678433747,-10.1798889679036,0.106479604412393,0.106206753120358,-0.230364541966583,0.0319571692700371,-0.13915571909873,0.323082207511188
0.14,-1.02703475693592,0.432609309581609,-10.1780866415857,0.120373856575979,0.114765451477286,-0.243017345316728,0.0300243470584184,-0.147982595478894,0.35211872455193
0.15,-1.02583101837016,0.433756964096382,-10.1805168150388,0.135143882577604,0.123897678241093,-0.258979304941975,0.0279397031324216,-0.15673122161692,0.379172114756824
0.16,-1.02445984445853,0.435011625952418,-10.1258088219713,0.150792525028269,0.133638429262278,-0.215090852040133,0.0259629819671923,-0.16537789494998,0.404201109230352
0.17,-1.02295191920825,0.436348010245041,-10.1279597304917,0.167153484369728,0.143820446304665,-0.230486867940221,0.0240745013289367,-0.173453513427116,0.427226889445935
0.18,-1.02128175031106,0.437785169081624,-10.1323622384003,0.184109062376438,0.154615472290319,-0.248441857000266,0.0223293336684302,-0.181152304375443,0.448302889319743
0.19,-1.0194406596873,0.439331323804527,-10.1348466569703,0.201627313741335,0.165963542298202,-0.263440726870152,0.0206725491991256,-0.188551340914498,0.467436881390751
0.2,-1.20052474304203,0.295436947418364,-10.1496600635266,0.203159356170127,0.164277580311453,-0.296044519307058,0.0190210629436558,-0.194794744065031,0.484787764629896
0.21,-1.19849314948033,0.297079723221479,-10.1526205087197,0.221833242923003,0.176524538536237,-0.310743159871902,0.0176248388956876,-0.202745152446137,0.500386350786371
0.22,-1.19627409481451,0.29884549496724,-10.1552661752565,0.24127422017116,0.189430643271418,-0.324321667583125,0.0163354791205279,-0.20952081497718,0.514432409554817
0.23,-1.1938613526128,0.300739801399954,-10.1585093919323,0.26094389530228,0.202913167323927,-0.338697545380035,0.0151616472536451,-0.21572937120062,0.526991310426474
0.24,-1.19119598144093,0.302809108171929,-10.1394791567575,0.281989356935228,0.217106380234368,-0.312979752156082,0.0138748109377519,-0.2158254370121,0.538264008386136
0.25,-1.18837608787158,0.304980171974273,-10.1426089542791,0.301960685144035,0.230961729729022,-0.32572599048536,0.0107230368722343,-0.202577240204837,0.548258226486421
0.26,-1.1854107633036,0.307251176015743,-10.1602836084499,0.320420413362327,0.243429010579541,-0.366700347559404,0.00914421432497679,-0.184762915337573,0.557157641574413
0.27,-1.18220655916998,0.309685466121539,-10.1639506119255,0.33750980506487,0.255418428582686,-0.380136364041104,0.00800613062986209,-0.171460621778656,0.564985348879987
0.28,-1.17861807436575,0.312390473778952,-10.1282629291443,0.355111462376498,0.267738010140147,-0.312998013176961,0.00681842494681038,-0.171739712522987,0.571791888521123
0.29,-1.17506695974198,0.315067853880353,-10.1313929092761,0.370885243080022,0.278718847726628,-0.326449830467432,0.00571952437944263,-0.175608178224808,0.577778289226797
0.3,-1.08010049622304,0.0616157028243005,-10.1335806072949,0.229190075941989,0.495469243115794,-0.337571285192952,-0.0391310217882789,-0.175679876186974,1.50082237925265
0.31,-1.07780859546362,0.0665703952554585,-10.1369563201468,0.235033251774876,0.514817451826811,-0.350559802197626,-0.0398009677630166,-0.175201894789598,1.50540641757506
0.32,-1.07636185384725,0.0729476914491548,-10.1538193829316,0.230923894061019,0.54687895488622,-0.392972063217194,-0.0422739929022243,-0.174806561947171,1.55230102367108
0.33,-1.07405261490664,0.078416480998017,-10.1577491035637,0.235997131828543,0.566389374060496,-0.405817852777959,-0.0429229815202332,-0.174527431286784,1.55580940299475
0.34,-1.072116093509,0.0834476452315483,-10.2107765419725,0.238732013392301,0.580606552874656,-0.530673005053374,-0.0432735600627226,-0.172915643235636,1.55293212843078
0.35,-1.06972877337507,0.0892537107602948,-10.2160832720231,0.244128843678075,0.599742045519719,-0.543316707940839,-0.043803226118186,-0.172597725077448,1.55557631399735
0.36,-1.06686642015682,0.0942311363559466,-10.2204183921483,0.25382661102502,0.611225678504506,-0.553309792433277,-0.0437757959277713,-0.171854877016685,1.53982269599444
0.37,-1.06432815404657,0.100343393140992,-10.2259514900726,0.259407121248108,0.629942064626409,-0.565893215592538,-0.0442217491076093,-0.171543951573849,1.54179820380663
0.38,-1.06089621661378,0.106068232184297,-10.202389341297,0.271099754103434,0.645245436411592,-0.509664451004125,-0.0444463906873354,-0.171689806817777,1.53110367403229
0.39,-1.05818521907275,0.112520686548413,-10.2074859858071,0.27687134495789,0.66416525408283,-0.521793937693291,-0.0448147499462411,-0.17136362020418,1.53256081896789
0.4,-0.627016646762438,0.0187368115486315,-10.2414964344762,0.394498842990392,0.655542618994076,-0.600092909960329,-0.0506366966249942,-0.17404891494281,1.53030149366073
0.41,-0.623071658332534,0.0252922377385722,-10.2474973635758,0.400821121479402,0.674741535815871,-0.611951041980632,-0.0508060001791191,-0.173720406286532,1.5313552075088
0.42,-0.617624771650437,0.0307925198115273,-10.2175115971012,0.417878860164353,0.686365775634111,-0.538527829834563,-0.0513472093909752,-0.17379398931757,1.51562402973851
0.43,-0.613445983048794,0.0376561775678684,-10.2228968753996,0.424767461621234,0.705186266856689,-0.550054032590193,-0.0516028605232773,-0.173440157450358,1.51639392091027
0.44,-0.610522721896287,0.041629506557665,-10.3020185320634,0.428131637688801,0.704964267624975,-0.736201225237561,-0.0519978236455592,-0.1694894647453,1.50574733508494
0.45,-0.606241405519399,0.0486791492339147,-10.3093805443158,0.435172997534194,0.723147682831226,-0.747999590978185,-0.0522003327779808,-0.169150740786183,1.5062858115646
0.46,-0.600837404940607,0.057333285011295,-10.2766861269248,0.446001465359255,0.749663486904529,-0.66493430752347,-0.0524000762443876,-0.170651830809614,1.50929219278718
0.47,-0.596377390287014,0.0648299198803403,-10.28333547,0.452928943087035,0.767929140077826,-0.67633165261556,-0.052587956761646,-0.170299055270368,1.50966439219083
0.48,-0.593087098545513,0.0731941917768104,-10.3084752065155,0.453171379655539,0.788911694069476,-0.730256905238442,-0.0522181191412105,-0.169492202366319,1.51548708534174
0.49,-0.588555384748957,0.0810833087175051,-10.3157777755679,0.460089804267114,0.807089767727912,-0.741388669295843,-0.0523446948675448,-0.169135015370207,1.51573906402516
0.5,-0.618896013872519,0.233288129925281,-10.2450921959724,0.460546014914256,0.892974567744066,-0.571984585675812,-0.0496077206591453,-0.174264084009264,1.51618734677711
0.51,-0.614290553723376,0.242217875602721,-10.2508120418292,0.467042792999573,0.91172340891381,-0.582835949280548,-0.0494859040530365,-0.173879748659256,1.51635434686607
