t,ex,ey,ez,evx,evy,evz,roll,pitch,yaw
0,-0.783369375775037,-0.26568958142171,-9.91502071555043,-0.00198414175505161,-0.000597327960117441,-0.00199954941115725,4.73427217731476e-05,-0.00848057031226689,0.00250121761983748
0.01,-0.783389217192587,-0.265695554701312,-9.91504071104455,-0.00124163892584683,-0.000550187978118307,-0.00173207514157579,-0.00861791228215606,-0.0299952390916204,0.00501503902115193
0.02,-0.783401635087796,-0.265701056374045,-10.1123025077263,0.00181394334879056,-0.00143113487890139,-0.0101674591641503,-0.0220920202858855,-0.0558268517844673,0.0102540982802227
0.03,-0.783383495654308,-0.265715367722834,-10.1124041823179,0.00748984686699037,-0.00346985714783721,-0.010225077087162,-0.0319133295257121,-0.0771700601651517,0.0207264701796157
0.04,-0.783308619785697,-0.265750059200013,-10.1884257733368,0.0151758175681357,-0.00646472045396921,-0.0184268340811088,-0.0318821078651124,-0.0852207302698534,0.0385480076247981
0.05,-0.783156861610016,-0.265814706404553,-10.1886100416776,0.0236424697161706,-0.00915715180219882,-0.0183261971737273,-0.030716028631602,-0.0863095368004297,0.0636843191077011
0.06,-0.782919832397486,-0.265906476096136,-9.94608080323426,0.0322982558830046,-0.0117260766877374,0.0317435920420927,-0.033158863372598,-0.0865863821221013,0.0945473396306079
0.07,-0.782596849838656,-0.266023736863013,-9.94576336731384,0.0411756195790513,-0.014184116553657,0.0316797240952693,-0.0371192245362855,-0.0870062401456819,0.129134924644017
0.08,-0.782185949194702,-0.266165302598031,-10.0244534730695,0.0500352241713626,-0.0166101089500335,0.00539743642667195,-0.0411395871614511,-0.0874513107905674,0.164040471730449
0.09,-0.781685596952988,-0.266331403687531,-10.0243994987052,0.0592486058196841,-0.0192279600550037,0.0055380050428604,-0.0450047878183047,-0.0877541101019819,0.198947056770336
0.1,-0.594259578138961,-0.339268972047572,-10.0621911494423,0.0758321984567352,-0.0248049487084996,-0.0127122498706802,-0.0488144496038654,-0.0878541712201442,0.233856526166446
0.11,-0.593501256154394,-0.339517021534657,-10.062318271941,0.0853745905373184,-0.0277127387532577,-0.0131260747567978,-0.0524168928862335,-0.0928503231147378,0.268763111206333
0.12,-0.592646023245753,-0.339794610842822,-10.0409538264425,0.0954790761726594,-0.0303793081029519,0.000901153957667544,-0.0558270055209047,-0.0941866586586697,0.303671044694307
0.13,-0.591691232484027,-0.340098403923851,-10.0409448149029,0.105824274486443,-0.0327824242231997,0.000994318370510365,-0.0586950418570101,-0.0935570923054273,0.337152764475289
0.14,-0.590621293489422,-0.340429784204259,-9.96600298881661,0.116659085740634,-0.0352901097212349,0.0640342326983395,-0.0615923697024425,-0.0931140894955268,0.36867990894506
0.15,-0.589454702632016,-0.340782685301471,-9.96536264648962,0.127440250822944,-0.0376278604338502,0.06393926565481,-0.0642987360145476,-0.0927707823707258,0.398118394688215
0.16,-0.588164525347251,-0.341163632870122,-9.91372399281251,0.138482253407319,-0.0399851764971957,0.116728077808322,-0.0668858048423986,-0.0925376725280366,0.425403303049026
0.17,-0.586779702813178,-0.341563484635094,-9.91255671203442,0.149656129425469,-0.0423036506822339,0.116626555429439,-0.0691159549588783,-0.0921836841266797,0.450514747674965
0.18,-0.585270885426163,-0.341990044157298,-9.88934703877577,0.16084220867108,-0.0444629916027208,0.14366501926578,-0.071169524966011,-0.0919341055735731,0.473512985439139
0.19,-0.583662463339452,-0.342434674073326,-9.88791038858311,0.172091824363475,-0.0465914606457903,0.143757403708778,-0.0729668201523873,-0.0916607230250527,0.494457839913224
0.2,-0.517078783265927,-0.795561548882416,-9.83678327503315,0.189790177907945,-0.0896984992188668,0.214742930399703,-0.0759289813191862,-0.0911319250388971,0.513167266651623
0.21,-0.515180881486848,-0.796458533874605,-9.83463584572915,0.201322347113278,-0.091918554976733,0.21449559157396,-0.0773716748593381,-0.0925180798359009,0.530419302601634
0.22,-0.513153931594391,-0.79738142959626,-9.82123707824006,0.213244237527501,-0.0941094972460191,0.232252945347843,-0.0786920001471993,-0.0927809727507653,0.54585454993708
0.23,-0.511021489219116,-0.79832252456872,-9.81891454878658,0.225226577737772,-0.0960424850665852,0.232020948212677,-0.0798037871326733,-0.0926381125063554,0.559650197116373
0.24,-0.508908996941592,-0.799246310793679,-9.8913065635127,0.235771098276395,-0.0976480343945336,0.0994789024586318,-0.0803432706459375,-0.0922718207893826,0.571936715808797
